sentence1,sentence2,label
PersonX writes a letter Because PersonX wanted contact an old friend,The letter is a complaint to a cable company,0
PersonX writes a letter Because PersonX wanted contact an old friend,The letter is covered in hearts,1
"PersonX gets sand As a result, PersonX wants to jump in the ocean",PersonX is preparing for a hurricane with sandbags.,0
"PersonX gets sand As a result, PersonX wants to jump in the ocean",PersonX has sand in their shorts.,1
"PersonX loves PersonY better As a result, PersonX feels joyful",PersonY doesn't love PersonX at all.,0
"PersonX loves PersonY better As a result, PersonX feels joyful",PersonY cares for PersonX deeply.,1
PersonX has an important meeting PersonX then busy,PersonX can't wait for the meeting to be over so that they can begin their 3-day weekend.,0
PersonX has an important meeting PersonX then busy,PersonX is looking down at their calendar covered in writing.,1
PersonX supports PersonX's wife PersonX then gets thanked,She is cheating on him,0
PersonX supports PersonX's wife PersonX then gets thanked,They have sex,1
PersonX plays football again PersonX is seen as good about themselves,PersonX has let their skills rot,0
PersonX plays football again PersonX is seen as good about themselves,PersonX has trained during the offseason,1
PersonX means a lot PersonX is seen as appreciated,PersonX has no friends,0
PersonX means a lot PersonX is seen as appreciated,PersonX is a popular teacher,1
"PersonX dries the clothes As a result, PersonX feels skilled",Person X hangs them to dry outside.,0
"PersonX dries the clothes As a result, PersonX feels skilled",Person X uses a complicated hand drying system to dry them.,1
"PersonX stings PersonY Then, he avoid to see the person y",PersonY laughs at the exchange.,0
"PersonX stings PersonY Then, he avoid to see the person y",PersonY is extremely furious.,1
PersonX needs money PersonX is seen as poor,PersonX owns a Porsche,0
PersonX needs money PersonX is seen as poor,Person X lives under a bridge,1
PersonX keeps PersonY from going PersonX is seen as frustrated,The band has played all of PersonX's favorite songs.,0
PersonX keeps PersonY from going PersonX is seen as frustrated,PersonY keeps whining at PersonX to leave.,1
"PersonX takes PersonY word As a result, PersonX wants to move on",PersonX is galvanized to action,0
"PersonX takes PersonY word As a result, PersonX wants to move on",PersonX has lots of things to do,1
"PersonX asks for PersonY explanation Before, PersonX needed to have different opinions from personY",Person Y gave a direct answer.,0
"PersonX asks for PersonY explanation Before, PersonX needed to have different opinions from personY",PersonY beat around the bush.,1
PersonX sets in motion Because PersonX wanted have control over the events,They are not the boss,0
PersonX sets in motion Because PersonX wanted have control over the events,They are the boss of the company,1
"PersonX has a better idea As a result, PersonX feels inspired",The idea is stupid,0
"PersonX has a better idea As a result, PersonX feels inspired",The idea is really good,1
"PersonX plays pinball As a result, PersonX feels enthused",PersonX is losing,0
"PersonX plays pinball As a result, PersonX feels enthused",PersonX wins a lot,1
"PersonX follows in PersonY's wake As a result, PersonX feels kind",PersonX is panicked and PersonY is murderous,0
"PersonX follows in PersonY's wake As a result, PersonX feels kind",PersonX is making sure PersonY stays safe,1
PersonX signs PersonY name PersonX then gets caught,Their sign is spot on,0
PersonX signs PersonY name PersonX then gets caught,Their sign is not even close,1
PersonX gets PersonX's ticket Because PersonX wanted to go to a public event,PersonX is waiting at the airport.,0
PersonX gets PersonX's ticket Because PersonX wanted to go to a public event,PersonX loves to go to baseball games.,1
PersonX is really embarrassed PersonX then hides,Person X faces her embarrassment.,0
PersonX is really embarrassed PersonX then hides,No one can find person x.,1
"PersonX wins the gold medal Before, PersonX needed to out perform others",X cheated and ran a shorter course.,0
"PersonX wins the gold medal Before, PersonX needed to out perform others",X beat the historic time for the race.,1
PersonX makes PersonY PersonX's wife PersonX is seen as excited,PersonY is a citizen in a country where PersonX wants a green card.,0
PersonX makes PersonY PersonX's wife PersonX is seen as excited,PersonX and PersonY were high school sweethearts.,1
"PersonX has to take PersonY to the doctor Before, PersonX needed get ready",PersonX has been awake and dressed since 8 AM.,0
"PersonX has to take PersonY to the doctor Before, PersonX needed get ready",PersonY woke up in the middle of the night feeling very sick.,1
"PersonX completes PersonX's workout Before, PersonX needed to go to the gym",X is under stay at home orders.,0
"PersonX completes PersonX's workout Before, PersonX needed to go to the gym",X doesn't have a home gym.,1
"PersonX arrives on time Then, he looks good",PersonX didn't bother to shave or find clean clothes.,0
"PersonX arrives on time Then, he looks good",PersonX put on their fanciest outfit.,1
"PersonX is a young girl As a result, PersonX wants to go to school",PersonX has a lot of goals outside of school.,0
"PersonX is a young girl As a result, PersonX wants to go to school",PersonX is in middle school.,1
"PersonX likes PersonY back PersonX is seen as good, happy, joyful",PersonY gets bored of PersonX,0
"PersonX likes PersonY back PersonX is seen as good, happy, joyful",They are smiling,1
PersonX learns to read PersonX is seen as accomplished,PersonX is 50 years old,0
PersonX learns to read PersonX is seen as accomplished,PersonX is in kindergarten,1
"PersonX evens wrote As a result, PersonX feels nice",PersonX wrote a resignation letter.,0
"PersonX evens wrote As a result, PersonX feels nice",PersonX wrote a thank you note.,1
PersonX finds PersonY's mom PersonX is seen as happy for persony,PersonY's mom is in prison.,0
PersonX finds PersonY's mom PersonX is seen as happy for persony,PersonX takes photos of PersonY and PersonY's mom when they are reunited.,1
"PersonX begins to work As a result, PersonX wants ask questions",PersonX has lots of experience.,0
"PersonX begins to work As a result, PersonX wants ask questions",This is PersonX's first day.,1
"PersonX tells PersonY to look Before, PersonX needed to decide to tell Person Y to look",PersonX just read the next line in the play.,0
"PersonX tells PersonY to look Before, PersonX needed to decide to tell Person Y to look",PersonX carefully considers PersonX's words before speaking.,1
PersonX calls the cable guy Because PersonX wanted to watch tv,PersonX works as an assistant for a wealthy man,0
PersonX calls the cable guy Because PersonX wanted to watch tv,The big game is on tonight,1
"PersonX eats all PersonX's food Before, PersonX needed plate",Person X is eating pizza from a box.,0
"PersonX eats all PersonX's food Before, PersonX needed plate",Person X is eating chinese food.,1
PersonX becomes the best Because PersonX wanted to accomplish something,Their parents are riding them all the time,0
PersonX becomes the best Because PersonX wanted to accomplish something,They have a chip on their shoulder,1
PersonX steadies the ship Because PersonX wanted to follow rules,They are in rough seas,0
PersonX steadies the ship Because PersonX wanted to follow rules,They are a straight arrow,1
PersonX gets PersonY's friends Because PersonX wanted to have a bonfire,The group of comrades is indoors.,0
PersonX gets PersonY's friends Because PersonX wanted to have a bonfire,Lighter fluid and sticks are in the yard.,1
PersonX gets a team together PersonX is seen as successful,The team loses all of their games.,0
PersonX gets a team together PersonX is seen as successful,The team wins the championship.,1
PersonX tells PersonY to get out Because PersonX wanted to be alone,PersonY is running late for an appointment.,0
PersonX tells PersonY to get out Because PersonX wanted to be alone,PersonX and PersonY are in the same room.,1
"PersonX immediately ran Before, PersonX needed shoes",The fire was engulfing the house.,0
"PersonX immediately ran Before, PersonX needed shoes",The ground was scattered with broken glass.,1
PersonX effects PersonY's purpose Because PersonX wanted to help,PersonX was pranking PersonY.,0
PersonX effects PersonY's purpose Because PersonX wanted to help,PersonX is a nice person.,1
"PersonX sees the movie As a result, PersonX feels active",PersonX saw the movie at 3 PM from the couch in their pajamas.,0
"PersonX sees the movie As a result, PersonX feels active",PersonX drove an hour to get to the only theater showing the movie.,1
PersonX brings PersonY to tears Because PersonX wanted to scold the person,PersonY got stung by a bee at no fault of their own,0
PersonX brings PersonY to tears Because PersonX wanted to scold the person,PersonY Broke PersonXs Urn,1
"PersonX cuts PersonY's hair Before, PersonX needed to comb the hair",PersonX has an overgrown crew cut.,0
"PersonX cuts PersonY's hair Before, PersonX needed to comb the hair",PersonX has very long hair.,1
PersonX watches PersonX's favorite tv show Because PersonX wanted to relax,The show is very violent and suspenseful,0
PersonX watches PersonX's favorite tv show Because PersonX wanted to relax,It's the end of a long day,1
PersonX surprises PersonX's parents Because PersonX wanted to meet his parents,PersonX does not get along with their parents.,0
PersonX surprises PersonX's parents Because PersonX wanted to meet his parents,PersonX hasn't seen their parents in months.,1
PersonX drives it home PersonX is seen as elated,PersonX spent more than he could afford.,0
PersonX drives it home PersonX is seen as elated,PersonX has wanted it since he was a child.,1
"PersonX hangs a picture As a result, PersonX wants make sure it's even.",PersonX has poor attention to detail.,0
"PersonX hangs a picture As a result, PersonX wants make sure it's even.",PersonX has OCD.,1
"PersonX attends the wedding As a result, PersonX wants to enjoy the dinner",The wedding takes place in the morning.,0
"PersonX attends the wedding As a result, PersonX wants to enjoy the dinner",The wedding takes place in the evening.,1
"PersonX posts a photo Before, PersonX needed travel aboard",PersonX recently had a baby and wanted to show their friends.,0
"PersonX posts a photo Before, PersonX needed travel aboard",PersonX's friends felt jealous but happy for PersonX.,1
"PersonX gives a speech As a result, PersonX wants to speak to other people",PersonX is feeling very sick.,0
"PersonX gives a speech As a result, PersonX wants to speak to other people",PersonX greets others afterward.,1
PersonX wins the big jackpot Because PersonX wanted to become wealthy,PersonX was already a millionaire.,0
PersonX wins the big jackpot Because PersonX wanted to become wealthy,PersonX wanted to buy a fancy sports car.,1
"PersonX is bad at math As a result, PersonX wants to study harder",PersonX doesn't need math in their job,0
"PersonX is bad at math As a result, PersonX wants to study harder",PersonX majors in computer science,1
PersonX continues PersonX's course PersonX then feels comfortable and happy,They look really depressed,0
PersonX continues PersonX's course PersonX then feels comfortable and happy,They are smiling and laughing,1
PersonX tells ben PersonX is seen as informative,PersonX is telling Ben conspiracy theories about corona and 5G.,0
PersonX tells ben PersonX is seen as informative,PersonX is telling Ben about the situation in Syria.,1
PersonX rests PersonY's hands PersonX is seen as relaxed,He proceeds to shake his hand very hard,0
PersonX rests PersonY's hands PersonX is seen as relaxed,He likes to make people feel good,1
PersonX is cleaning PersonX's house Because PersonX wanted to feel content,They look upset,0
PersonX is cleaning PersonX's house Because PersonX wanted to feel content,They are smiling while cleaning,1
"PersonX stands up for PersonX As a result, PersonX feels helpful",They only do things for themselves,0
"PersonX stands up for PersonX As a result, PersonX feels helpful",They love helping others,1
PersonX owns PersonX's own business Because PersonX wanted to own a business,X inherited it from his father.,0
PersonX owns PersonX's own business Because PersonX wanted to own a business,X did not like working for others.,1
PersonX decides to go to the beach PersonX is seen as happy,Her son is playing hooky.,0
PersonX decides to go to the beach PersonX is seen as happy,X takes her new novel and beach chair.,1
PersonX invites PersonY back PersonX then gets a response,PersonY hates them,0
PersonX invites PersonY back PersonX then gets a response,PersonY is their best friend,1
PersonX creates PersonY illusion Because PersonX wanted to have fun,PerspnX is a con artist.,0
PersonX creates PersonY illusion Because PersonX wanted to have fun,PersonX is practicing card tricks and magic.,1
"PersonX lasts much longer Before, PersonX needed begin the activity",X has survived to 100 years.,0
"PersonX lasts much longer Before, PersonX needed begin the activity",X wins the world record for dancing continuous record.,1
PersonX gets fat PersonX is seen as ashamed,PersonX hates being skinny.,0
PersonX gets fat PersonX is seen as ashamed,PersonX feels slothful.,1
PersonX rips PersonY apart PersonX then jail,PersonX is a boss and saw PersonY stealing,0
PersonX rips PersonY apart PersonX then jail,PersonY dies in the process,1
PersonX wakes up the next morning PersonX then falls back asleep,PersonX needs to go to work,0
PersonX wakes up the next morning PersonX then falls back asleep,It is a holiday,1
PersonX returns the phone Because PersonX wanted to be kind,They wanted the reward,0
PersonX returns the phone Because PersonX wanted to be kind,They saw a kid drop it,1
"PersonX has another baby As a result, PersonX wants to swaddle it.",The baby is adopted by another family.,0
"PersonX has another baby As a result, PersonX wants to swaddle it.",The baby is crying.,1
"PersonX says anything to PersonY As a result, PersonX wants to keep conversing",PersonY shrugs them off,0
"PersonX says anything to PersonY As a result, PersonX wants to keep conversing",PersonY turns and looks interested at PersonX,1
PersonX loves the cookies PersonX then personX appreciates the dessert.,The 'cookies' can also be described as meal replacement bars.,0
PersonX loves the cookies PersonX then personX appreciates the dessert.,The cookies are served after three other courses.,1
PersonX takes no for PersonY answer PersonX is seen as accommodating of others,PersonY is upset at PersonX for saying no.,0
PersonX takes no for PersonY answer PersonX is seen as accommodating of others,PersonY is happy with PersonX's decision.,1
"PersonX keeps PersonX's commandments As a result, PersonX wants to show conviction",PersonX lives on a deserted island.,0
"PersonX keeps PersonX's commandments As a result, PersonX wants to show conviction",PersonX is preaching in church.,1
PersonX gets PersonX's wallet Because PersonX wanted their wallet,PersonX hands the money to the crooks.,0
PersonX gets PersonX's wallet Because PersonX wanted their wallet,PersonX looks for their credit card.,1
PersonX makes ends meet Because PersonX wanted to be able to pay the bills,PersonX received a waiver of rent for several months.,0
PersonX makes ends meet Because PersonX wanted to be able to pay the bills,PersonX gathers their coins.,1
PersonX evicts PersonY PersonX is seen as bad that they have to evict PersonY.,PersonY didn't pay the rent and destroyed the property,0
PersonX evicts PersonY PersonX is seen as bad that they have to evict PersonY.,PersonY was laid off from their job,1
"PersonX lets the cat out of the bag As a result, PersonX wants follow the cat",PersonX is afraid of cats.,0
"PersonX lets the cat out of the bag As a result, PersonX wants follow the cat",PersonX wants to pet the cat.,1
"PersonX makes PersonY experiment As a result, PersonX feels useful",They develop several wild looks.,0
"PersonX makes PersonY experiment As a result, PersonX feels useful",They find the perfect look for Y.,1
"PersonX says cheese As a result, PersonX feels friendly",PersonX is at the deli corner of the grocery store.,0
"PersonX says cheese As a result, PersonX feels friendly",PersonX sees people smile at the camera.,1
"PersonX goes to PersonX's office As a result, PersonX wants to give a presentation",They are wearing street clothes,0
"PersonX goes to PersonX's office As a result, PersonX wants to give a presentation",They are dressed nicely and carry a brief case,1
"PersonX is happy with the results Before, PersonX needed to read the paper",PersonX decides to get lunch.,0
"PersonX is happy with the results Before, PersonX needed to read the paper",PersonX goes to the library.,1
"PersonX goes home for the day Then, they go to bed for a sleep",PersonX is sitting up and reading a book.,0
"PersonX goes home for the day Then, they go to bed for a sleep",PersonX is laying down with their eyes closed.,1
PersonX never seen PersonY PersonX is seen as like they don't know what is going on,PersonX and PersonY live in different countries.,0
PersonX never seen PersonY PersonX is seen as like they don't know what is going on,PersonX and PersonY work in the same office.,1
"PersonX hands it to PersonY As a result, PersonX feels sincere",PersonX dislikes PersonY but smiles anyway,0
"PersonX hands it to PersonY As a result, PersonX feels sincere",PersonX gives a smile to PerosnY,1
"PersonX loses contact As a result, PersonX wants to regain signal","Person X mumbles 'Good, I have talking to her'",0
"PersonX loses contact As a result, PersonX wants to regain signal","Person X taps the phone and curses, trying to call back.",1
"PersonX pays PersonY debts As a result, PersonX feels charitable",PersonX owed PersonY a lot of money.,0
"PersonX pays PersonY debts As a result, PersonX feels charitable",PersonY begged PersonX for help.,1
PersonX drapes herself across chest PersonX is seen as content and safe,The other person has a small chest,0
PersonX drapes herself across chest PersonX is seen as content and safe,They person has a large chest,1
"PersonX depends upon PersonY As a result, PersonX feels cowardly",PersonX is an 8-month-old baby and PersonY is their mother.,0
"PersonX depends upon PersonY As a result, PersonX feels cowardly",PersonX knows that they shouldn't be scared of the dark at 35 years old.,1
"PersonX marks time As a result, PersonX wants to keep track of time",X taps his foot.,0
"PersonX marks time As a result, PersonX wants to keep track of time",X starts the stop watch on his cell.,1
"PersonX feels a little better As a result, PersonX feels steadfast",PersonX still has a long way to go,0
"PersonX feels a little better As a result, PersonX feels steadfast",PersonX is surrounded by supporters,1
PersonX learns karate PersonX then gIVES SELF CONFIDENT,X is the worst student in the class.,0
PersonX learns karate PersonX then gIVES SELF CONFIDENT,X walks down dark streets alone.,1
"PersonX puts PersonY's money As a result, PersonX wants to complete the transfer",PersonX put PersonY's money under the mattress.,0
"PersonX puts PersonY's money As a result, PersonX wants to complete the transfer",PersonX put PersonY's money in a credit union.,1
PersonX studies for a test Because PersonX wanted to do well,PersonX only needs to barely pass.,0
PersonX studies for a test Because PersonX wanted to do well,PersonX goes through a stack of notes from class.,1
"PersonX wants to stay As a result, PersonX feels determind",PersonX is afraid to go because staying is easier,0
"PersonX wants to stay As a result, PersonX feels determind",PersonX has been asked to leave against their wishes,1
"PersonX gets sad Before, PersonX needed to think of an unhappy event",PersonX sees something sad,0
"PersonX gets sad Before, PersonX needed to think of an unhappy event",PersonX is in a mindfulness class,1
"PersonX starts to cry As a result, PersonX wants to sleep",PersonX woke up three hours ago.,0
"PersonX starts to cry As a result, PersonX wants to sleep",PersonX woke up thirty hours ago.,1
"PersonX fees the baby As a result, PersonX feels nurturing",PersonX does it out of obligation.,0
"PersonX fees the baby As a result, PersonX feels nurturing",PersonX is the baby's mother.,1
"PersonX pulls PersonY out As a result, PersonX feels helpful",PersonX works a trampoline park,0
"PersonX pulls PersonY out As a result, PersonX feels helpful",PersonX saved PersonY from a fire,1
"PersonX sets PersonX's shoulder to the wheel As a result, PersonX wants to get on the road",PersonX is a mechanic lying underneath a car trying to fix it.,0
"PersonX sets PersonX's shoulder to the wheel As a result, PersonX wants to get on the road",PersonX slams their foot onto the accelerator.,1
"PersonX forms PersonY estimate As a result, PersonX feels analytical",PersonX underestimates the proposal.,0
"PersonX forms PersonY estimate As a result, PersonX feels analytical",PersonX estimates the exact amount of money for the proposal.,1
PersonX provides PersonY source Because PersonX wanted to prove his point,PersonX proves PersonY's source is reliable.,0
PersonX provides PersonY source Because PersonX wanted to prove his point,PersonX proves PersonY's source is unreliable.,1
"PersonX needs PersonY help As a result, PersonX feels desperate",PersonX is unconcerned.,0
"PersonX needs PersonY help As a result, PersonX feels desperate",PersonX is worried.,1
PersonX slaps leather Because PersonX wanted to shoot someone,They look really happy,0
PersonX slaps leather Because PersonX wanted to shoot someone,They are holding a gun,1
"PersonX pursues PersonX's way As a result, PersonX wants an easy path",PersonX takes the rugged terrain.,0
"PersonX pursues PersonX's way As a result, PersonX wants an easy path",PersonX walks lazily.,1
PersonX gets sad PersonX is seen as miserable,PersonX is being consoled by a friend.,0
PersonX gets sad PersonX is seen as miserable,PersonX is holding back their tears.,1
PersonX plays the guitar PersonX then gets hit on,PersonX is practicing in their room.,0
PersonX plays the guitar PersonX then gets hit on,PersonX is in a band.,1
PersonX grabs PersonY's face PersonX is seen as angry,PersonX was trying to wake up PersonY.,0
PersonX grabs PersonY's face PersonX is seen as angry,PersonX wanted to hurt PersonY,1
PersonX records PersonY PersonX then sells recording,PersonX gives PersonY the recording,0
PersonX records PersonY PersonX then sells recording,PersonX works for a record company,1
"PersonX builds PersonY house As a result, PersonX feels hardworking",X is exhausted at the end of every day.,1
"PersonX gives PersonY's dog As a result, PersonX feels a bone",PersonX regrets offering their hand.,0
"PersonX gives PersonY's dog As a result, PersonX feels a bone",PersonX cleans up the chicken scraps.,1
"PersonX fulfills PersonY's obligations Before, PersonX needed to know the way to do it",PersonX is very stubborn,0
"PersonX fulfills PersonY's obligations Before, PersonX needed to know the way to do it",PersonX is a studious person,1
"PersonX turns PersonY's head to look at PersonY As a result, PersonX wants turn away",PersonX wants to see as well,0
"PersonX turns PersonY's head to look at PersonY As a result, PersonX wants turn away",PersonX wants PersonY to deal with it,1
"PersonX blazes a trail As a result, PersonX wants to blaze another trial",PersonX works well with others.,0
"PersonX blazes a trail As a result, PersonX wants to blaze another trial",PersonY loves their business partner.,1
"PersonX develops PersonY approach As a result, PersonX wants to see if the approach works",PersonX says they are ready to quit.,0
"PersonX develops PersonY approach As a result, PersonX wants to see if the approach works",PersonX looks highly motivated.,1
"PersonX gives PersonX's friends Before, PersonX needed to be near his friends or in contact",X gave them the brush off.,0
"PersonX gives PersonX's friends Before, PersonX needed to be near his friends or in contact",X gives them his cell and home numbers.,1
"PersonX never drink Before, PersonX needed follow discipline",PersonX lost all of their money in a scam.,0
"PersonX never drink Before, PersonX needed follow discipline",PersonX completed a rehab program.,1
PersonX makes a scene PersonX then get restrained,PersonX leaves quietly,0
PersonX makes a scene PersonX then get restrained,PersonX is in handcuffs,1
PersonX comes home from school Because PersonX wanted have a break from learning.,PersonX was expelled.,0
PersonX comes home from school Because PersonX wanted have a break from learning.,PersonX is having trouble getting work done.,1
PersonX looks down upon PersonY PersonX is seen as strong,PersonX is a judgemental person.,0
PersonX looks down upon PersonY PersonX is seen as strong,PersonX is seen as a moral person.,1
"PersonX gets a real job Before, PersonX needed to have a interview",PersonX's father owns the company,0
"PersonX gets a real job Before, PersonX needed to have a interview",PersonX purchased a suit recently,1
"PersonX is at the lake with PersonX's family Before, PersonX needed to get ready",PersonX jumps out of bed and into the car.,0
"PersonX is at the lake with PersonX's family Before, PersonX needed to get ready",PersonX takes a shower before heading to the lake.,1
PersonX cooks dinner for PersonY PersonX is seen as appreciated,The food was all burned.,0
PersonX cooks dinner for PersonY PersonX is seen as appreciated,The food was delicious.,1
PersonX takes the plunge PersonX is seen as happy,PersonX regrets it immediately,0
PersonX takes the plunge PersonX is seen as happy,PersonX discovers a new fun thing,1
PersonX tells all PersonY's friends PersonX is seen as guilty,Y is a shady character.,0
PersonX tells all PersonY's friends PersonX is seen as guilty,Too much of his story doesn't track.,1
PersonX learns the language Because PersonX wanted to pass the class,They are visiting Spain soon,0
PersonX learns the language Because PersonX wanted to pass the class,They have a D in the class,1
PersonX walks PersonX's dogs PersonX is seen as satisfied.,The dogs still won't go to the bathroom,0
PersonX walks PersonX's dogs PersonX is seen as satisfied.,The walk is short and uneventful,1
"PersonX builds PersonY organization As a result, PersonX wants to keep building it up",They are too old,0
"PersonX builds PersonY organization As a result, PersonX wants to keep building it up",They are really young,1
"PersonX hits PersonY on the head As a result, PersonX wants to fight them",PersonY is holding a ladder loosely PersonX is climbing,0
"PersonX hits PersonY on the head As a result, PersonX wants to fight them",PersonY hit first,1
"PersonX gets PersonX's eyes checked As a result, PersonX feels determined",Their eyes are really bad,0
"PersonX gets PersonX's eyes checked As a result, PersonX feels determined",Their eyes are 20/20,1
"PersonX complains to PersonX's mother Then, he ran downstairs",PersonX lives in a ranch style house.,0
"PersonX complains to PersonX's mother Then, he ran downstairs",PersonX talks to his mother on the second floor.,1
PersonX finds it under PersonX's bed PersonX is seen as relieved,PersonX discovers a broken watch.,0
PersonX finds it under PersonX's bed PersonX is seen as relieved,PersonX wraps it up for the birthday.,1
"PersonX says PersonX's prayers As a result, PersonX feels panic",PersonX thought he heard God saying he was loved.,0
"PersonX says PersonX's prayers As a result, PersonX feels panic",PersonX thought he heard God saying he was going to hell.,1
"PersonX does PersonX's job Before, PersonX needed arrive at work",PersonX works from home,0
"PersonX does PersonX's job Before, PersonX needed arrive at work",PersonX wears a suit and tie,1
"PersonX plays hide and go seek As a result, PersonX wants something else",PersonX is having fun,0
"PersonX plays hide and go seek As a result, PersonX wants something else",PersonX is losing because they are fat and tall,1
"PersonX gets checked out Then, they get on the plane",PersonX is lying on the operation table,0
"PersonX gets checked out Then, they get on the plane",PersonX is at a metal detector,1
"PersonX boards PersonY's plane As a result, PersonX wants to get a good seat",PersonX bought the cheapest ticket,0
"PersonX boards PersonY's plane As a result, PersonX wants to get a good seat",PersonX lined up 2 hours early,1
PersonX tells PersonY the news PersonX then bonds with PersonY,PersonX is a news anchor on television.,0
PersonX tells PersonY the news PersonX then bonds with PersonY,PersonX is a doctor giving PersonY a bad diagnosis.,1
PersonX calls upon PersonY Because PersonX wanted to talk to person,PersonX butt dialed their phone.,0
PersonX calls upon PersonY Because PersonX wanted to talk to person,PersonX is feeling lonely.,1
PersonX wraps PersonY's arms around PersonY's waist PersonX then smells personY,PersonY took a bath earlier.,0
PersonX wraps PersonY's arms around PersonY's waist PersonX then smells personY,PersonX likes body smells.,1
"PersonX gets new tires As a result, PersonX feels responsible",PersonX blew a tire a week later.,0
"PersonX gets new tires As a result, PersonX feels responsible",PersonX drives below the speed limit.,1
PersonX sees a scary movie PersonX then gets scared,PersonX has seen this movie before,0
PersonX sees a scary movie PersonX then gets scared,PersonX is very young,1
PersonX teases PersonY PersonX then gets left out,PersonY laughed harder than PersonX.,0
PersonX teases PersonY PersonX then gets left out,PersonY did not appreciate being teased in front of the group.,1
PersonX catches a mouse PersonX is seen as happy,X doesn't know how to kill it.,0
PersonX catches a mouse PersonX is seen as happy,X lets it go in the woods.,1
PersonX bites PersonX's finger PersonX is seen as pain,PersonX lightly nibbles on their finger.,0
PersonX bites PersonX's finger PersonX is seen as pain,PersonX bites down on their finger hard.,1
PersonX keeps practicing PersonX is seen as accomplished,PersonX is practicing belching the alphabet.,0
PersonX keeps practicing PersonX is seen as accomplished,PersonX is practicing playing the flute.,1
"PersonX beats PersonY's brains out Before, PersonX needed to have a heavy object",The math contest was difficult.,0
"PersonX beats PersonY's brains out Before, PersonX needed to have a heavy object",The candlestick was weighted.,1
"PersonX makes the coffee As a result, PersonX feels prepared",PersonX is sad because she's out of tea.,0
"PersonX makes the coffee As a result, PersonX feels prepared",PersonX thinks she can take on the whole world.,1
PersonX provides PersonY interface PersonX is seen as good.,PersonY doesn't want any help.,0
PersonX provides PersonY interface PersonX is seen as good.,PersonY is thankful to PersonX for their help.,1
PersonX cuts PersonY loose Because PersonX wanted to be free from commitment,"PersonY wants to get married, but PersonX does not.",0
PersonX cuts PersonY loose Because PersonX wanted to be free from commitment,PersonX agrees to marry PersonY.,1
PersonX gives PersonX's orders PersonX is seen as powerful,Person X is a garbage man supervisor.,0
PersonX gives PersonX's orders PersonX is seen as powerful,Person X is a four star general in the army.,1
"PersonX is still hungry As a result, PersonX feels starving",PersonX has already eaten a sandwich.,0
"PersonX is still hungry As a result, PersonX feels starving",PersonX has been living on the street.,1
"PersonX asks PersonX's parents for one As a result, PersonX feels greedy",PersonX's parents owe PersonX money.,0
"PersonX asks PersonX's parents for one As a result, PersonX feels greedy",PersonX's parents are rich.,1
PersonX removes PersonY's hands PersonX then arrested,PersonX stopped PersonY from touching them.,0
PersonX removes PersonY's hands PersonX then arrested,PersonX cut off PersonY's hand with a hacksaw.,1
"PersonX immediately asked As a result, PersonX feels prompt",PersonX is frustrated.,0
"PersonX immediately asked As a result, PersonX feels prompt",PersonX checks their watch.,1
PersonX is sent home PersonX is seen as ashamed,PersonX enjoys their half day.,0
PersonX is sent home PersonX is seen as ashamed,PersonX made inappropriate remarks.,1
PersonX bears PersonY resemblance PersonX is seen as connected,They don’t like them,0
PersonX bears PersonY resemblance PersonX is seen as connected,They are brothers,1
"PersonX likes it a lot As a result, PersonX feels likely",PersonX has a bored look on their face.,0
"PersonX likes it a lot As a result, PersonX feels likely",PersonX has an enthusiastic look on their face.,1
"PersonX gives PersonY details As a result, PersonX feels caring",Person X is sharing bad news.,0
"PersonX gives PersonY details As a result, PersonX feels caring",Person X is sharing good news.,1
PersonX cleans PersonX's home PersonX is seen as pleased,PersonX keeps finding bugs as they clean.,0
PersonX cleans PersonX's home PersonX is seen as pleased,PersonX's house looks like a staged home for sale.,1
PersonX swims with PersonY's friends Because PersonX wanted to swim,PersonX took a dare to see how long they could stay in the water.,0
PersonX swims with PersonY's friends Because PersonX wanted to swim,PersonX plans to swim daily this week.,1
PersonX visits PersonX's uncle 's farm Because PersonX wanted to spend time with his uncle,PersonX's uncle is out of town to negotiate commodity prices.,0
PersonX visits PersonX's uncle 's farm Because PersonX wanted to spend time with his uncle,PersonX's uncle is an excellent listener.,1
"PersonX finds a new friend As a result, PersonX feels loving",The friend is of the same gender,0
"PersonX finds a new friend As a result, PersonX feels loving",The friend is beautiful,1
PersonX strikes PersonY in the face PersonX is seen as good,PersonY is an old woman,0
PersonX strikes PersonY in the face PersonX is seen as good,PersonY stole something,1
"PersonX makes the right decision As a result, PersonX wants to write a memo",PersonX goes to sleep feeling happy.,0
"PersonX makes the right decision As a result, PersonX wants to write a memo",PersonX grabs a notebook and pen.,1
PersonX builds a house Because PersonX wanted to have their own home,PersonX donates time to Habitats for Humanity.,0
PersonX builds a house Because PersonX wanted to have their own home,PersonX  has many custom features planned for the house.,1
"PersonX keeps PersonY's place Before, PersonX needed walks near Person Y",Person X is saving a theater seat for Person Y who hasn't arrived yet.,0
"PersonX keeps PersonY's place Before, PersonX needed walks near Person Y",Person X and Person Y are standing in line for tickets.,1
"PersonX has a great time with PersonY's friends As a result, PersonX feels thankful",PersonX threw PersonY's friends a party.,0
"PersonX has a great time with PersonY's friends As a result, PersonX feels thankful",PersonY threw a party for PersonX.,1
PersonX expresses PersonX's regret Because PersonX wanted to come clean.,PersonX was afraid they could get in trouble.,0
