sentence1,sentence2,label
Two people walking by a large stone wall. A lesbian couple is walking beside a wall.,The two people are holding hands.,1
Two people walking by a large stone wall. A lesbian couple is walking beside a wall.,They are walking in opposite directions.,0
Two people walking by a large stone wall. A lesbian couple is walking beside a wall.,The women are holding hands and looking into each others eyes.,1
two sexy girls helping promote or advertise a new product with an onlooking audience. The women are dressed in bikinis.,The women are dressed in the latest fashions from Paris.,0
two sexy girls helping promote or advertise a new product with an onlooking audience. The women are dressed in bikinis.,The bikinis are very revealing.,1
two sexy girls helping promote or advertise a new product with an onlooking audience. The women are dressed in bikinis.,The women are advertising a clothing line for dresses.,0
two sexy girls helping promote or advertise a new product with an onlooking audience. The women are dressed in bikinis.,The women are riding jet skis at a water show.,1
two sexy girls helping promote or advertise a new product with an onlooking audience. The women are dressed in bikinis.,The girls are bundled up.,0
two sexy girls helping promote or advertise a new product with an onlooking audience. The women are dressed in bikinis.,The girls have a lot of bare skin.,1
two sexy girls helping promote or advertise a new product with an onlooking audience. The women are dressed in bikinis.,The two women are promoting evening gown for a new clothing designer.,0
two sexy girls helping promote or advertise a new product with an onlooking audience. The women are dressed in bikinis.,The women are promoting a new sun screen at the beach.,1
two sexy girls helping promote or advertise a new product with an onlooking audience. The women are dressed in bikinis.,The girls are dressed like video game characters.,0
two sexy girls helping promote or advertise a new product with an onlooking audience. The women are dressed in bikinis.,The girls are very cold in their attire.,1
Asian ladies serving food to what it looks to be an Asian restaurant. The asian women own the restaurant.,They are dressed exactly like the other employees.,0
Asian ladies serving food to what it looks to be an Asian restaurant. The asian women own the restaurant.,They are the only employees.,1
Asian ladies serving food to what it looks to be an Asian restaurant. The asian women own the restaurant.,The restaurant is a buffet and they are with their families.,0
Asian ladies serving food to what it looks to be an Asian restaurant. The asian women own the restaurant.,The restaurant bears their name.,1
Asian ladies serving food to what it looks to be an Asian restaurant. The asian women own the restaurant.,The women are instructed to work faster and more efficiently.,0
Asian ladies serving food to what it looks to be an Asian restaurant. The asian women own the restaurant.,The women only bring food to the most important guests.,1
Asian ladies serving food to what it looks to be an Asian restaurant. The asian women own the restaurant.,The women are getting yelled at by their boss.,0
Asian ladies serving food to what it looks to be an Asian restaurant. The asian women own the restaurant.,The women are in charge of the other workers.,1
Asian ladies serving food to what it looks to be an Asian restaurant. The asian women own the restaurant.,The ladies are very young and collecting tips,0
Asian ladies serving food to what it looks to be an Asian restaurant. The asian women own the restaurant.,The women are old and wearing fancy clothes,1
A young toddler listens to a cellphone. A child is listening to his father on the phone.,The cellphone is a toy model made of solid plastic.,0
A young toddler listens to a cellphone. A child is listening to his father on the phone.,The child's father is on a business trip and wants to say goodnight.,1
A young toddler listens to a cellphone. A child is listening to his father on the phone.,"The child says ""Uncle.""",0
A young toddler listens to a cellphone. A child is listening to his father on the phone.,"The child says ""Daddy.""",1
A young toddler listens to a cellphone. A child is listening to his father on the phone.,There is music coming from the phone.,0
A young toddler listens to a cellphone. A child is listening to his father on the phone.,The child's father is deployed overseas.,1
A young toddler listens to a cellphone. A child is listening to his father on the phone.,The cellphone is playing music.,0
A young toddler listens to a cellphone. A child is listening to his father on the phone.,"The child hears the phrase, ""I love you son.""",1
A young toddler listens to a cellphone. A child is listening to his father on the phone.,A video is playing on the phone from YouTube,0
A young toddler listens to a cellphone. A child is listening to his father on the phone.,A gruff male voice comes from the speaker,1
Two coffee shop employees are making coffee drinks. The drinks are hot.,Ice sits in the cups,0
Two coffee shop employees are making coffee drinks. The drinks are hot.,Steam comes from the top of the cups,1
Two coffee shop employees are making coffee drinks. The drinks are hot.,The customer wanted ice coffee.,0
Two coffee shop employees are making coffee drinks. The drinks are hot.,The employees are taking a break.,1
Two coffee shop employees are making coffee drinks. The drinks are hot.,They are putting ice cubes into the drinks.,0
Two coffee shop employees are making coffee drinks. The drinks are hot.,Steam is rising from the drinks.,1
Two coffee shop employees are making coffee drinks. The drinks are hot.,The drink have ice in them.,0
Two coffee shop employees are making coffee drinks. The drinks are hot.,There is steam coming off the drinks.,1
Two coffee shop employees are making coffee drinks. The drinks are hot.,The drinks have ice in them.,0
Two coffee shop employees are making coffee drinks. The drinks are hot.,The drinks are steaming.,1
Three children playing on the floor. Kids pretending to be super heroes.,The children have animal masks on.,0
Three children playing on the floor. Kids pretending to be super heroes.,The children are wearing capes.,1
Three children playing on the floor. Kids pretending to be super heroes.,The kids have a large tower of blocks built,0
Three children playing on the floor. Kids pretending to be super heroes.,The kids are wearing red capes,1
Three children playing on the floor. Kids pretending to be super heroes.,The children push toy race cars around.,0
Three children playing on the floor. Kids pretending to be super heroes.,The children wear towels like capes over their shoulders.,1
Three children playing on the floor. Kids pretending to be super heroes.,The children are playing with building blocks.,0
Three children playing on the floor. Kids pretending to be super heroes.,The children are wearing capes and pretending they can fly.,1
Three children playing on the floor. Kids pretending to be super heroes.,"One child rolls the dice, moves a marker and hands the dice to the next player.",0
Three children playing on the floor. Kids pretending to be super heroes.,Two have pillow case capes and one wears a ski max with bat like ears taped to it.,1
A group of roughly 14 men and women works at a construction site in a residential area. The construction crew are building new homes.,They are standing in the road near an asphalt paver.,0
A group of roughly 14 men and women works at a construction site in a residential area. The construction crew are building new homes.,They are working in a new subdivision.,1
A group of roughly 14 men and women works at a construction site in a residential area. The construction crew are building new homes.,The group of workers is constructing playground equipment.,0
A group of roughly 14 men and women works at a construction site in a residential area. The construction crew are building new homes.,The recent tornado destroyed most of the homes in the area.,1
A group of roughly 14 men and women works at a construction site in a residential area. The construction crew are building new homes.,The crew is operating a paving machine.,0
A group of roughly 14 men and women works at a construction site in a residential area. The construction crew are building new homes.,The crew are wearing hard hats under a wooden frame that resembles a house.,1
A group of roughly 14 men and women works at a construction site in a residential area. The construction crew are building new homes.,The crew are making large white lines on a paved black top,0
A group of roughly 14 men and women works at a construction site in a residential area. The construction crew are building new homes.,A couple looks at the construction site and hugs,1
A group of roughly 14 men and women works at a construction site in a residential area. The construction crew are building new homes.,There is a large office building halfway built that they are walking toward.,0
A group of roughly 14 men and women works at a construction site in a residential area. The construction crew are building new homes.,The contractor is holding a paper detailing the plan to start a gated community of new homes.,1
A man is pushing a three wheeled cart down a sidewalk with a piece of art on top. He is bringing the art piece to his home.,The man is selling the art to anyone that asks him about it.,0
A man is pushing a three wheeled cart down a sidewalk with a piece of art on top. He is bringing the art piece to his home.,The man believes the art will look great in his living room.,1
A man is pushing a three wheeled cart down a sidewalk with a piece of art on top. He is bringing the art piece to his home.,He is headed towards a gallery.,0
A man is pushing a three wheeled cart down a sidewalk with a piece of art on top. He is bringing the art piece to his home.,He is headed towards a house.,1
A man is pushing a three wheeled cart down a sidewalk with a piece of art on top. He is bringing the art piece to his home.,He works for a museum.,0
A man is pushing a three wheeled cart down a sidewalk with a piece of art on top. He is bringing the art piece to his home.,He just bought the painting at an auction.,1
A man is pushing a three wheeled cart down a sidewalk with a piece of art on top. He is bringing the art piece to his home.,There is a burn barrel in the distance.,0
A man is pushing a three wheeled cart down a sidewalk with a piece of art on top. He is bringing the art piece to his home.,The man is an art collector.,1
A man is pushing a three wheeled cart down a sidewalk with a piece of art on top. He is bringing the art piece to his home.,He passed a sign that says dump,0
A man is pushing a three wheeled cart down a sidewalk with a piece of art on top. He is bringing the art piece to his home.,A price tag is on the art,1
"A man walking down the street with an umbrella, several people under an umbrella looking at a holiday display, and a motorist in a white car. The man is going Christmas shopping.",The display has spooky skeletons and pumpkins in it,0
"A man walking down the street with an umbrella, several people under an umbrella looking at a holiday display, and a motorist in a white car. The man is going Christmas shopping.",The display has a large Christmas tree inside it,1
"A man walking down the street with an umbrella, several people under an umbrella looking at a holiday display, and a motorist in a white car. The man is going Christmas shopping.","In his other hand, the man carries a briefcase.",0
"A man walking down the street with an umbrella, several people under an umbrella looking at a holiday display, and a motorist in a white car. The man is going Christmas shopping.",He is humming a Christmas carol.,1
"A man walking down the street with an umbrella, several people under an umbrella looking at a holiday display, and a motorist in a white car. The man is going Christmas shopping.",The man does not have any children,0
"A man walking down the street with an umbrella, several people under an umbrella looking at a holiday display, and a motorist in a white car. The man is going Christmas shopping.",The man is a secret santa,1
"A man walking down the street with an umbrella, several people under an umbrella looking at a holiday display, and a motorist in a white car. The man is going Christmas shopping.",He continues to walk aimlessly.,0
"A man walking down the street with an umbrella, several people under an umbrella looking at a holiday display, and a motorist in a white car. The man is going Christmas shopping.",He is carrying several gift wrapped packages.,1
"A man walking down the street with an umbrella, several people under an umbrella looking at a holiday display, and a motorist in a white car. The man is going Christmas shopping.",It's hot and muggy.,0
"A man walking down the street with an umbrella, several people under an umbrella looking at a holiday display, and a motorist in a white car. The man is going Christmas shopping.",There's snow turning to slush on the streets.,1
A man in an all white outfit plays guitar on stage. A man is playing guitar with his band in front of a crowd,The man on stage is a solo artist.,0
A man in an all white outfit plays guitar on stage. A man is playing guitar with his band in front of a crowd,The man can stop playing and the music will continue.,1
A man in an all white outfit plays guitar on stage. A man is playing guitar with his band in front of a crowd,The progressive music at the church appeals to younger believers.,0
A man in an all white outfit plays guitar on stage. A man is playing guitar with his band in front of a crowd,The fans cheer as the drummer joins him.,1
A man in an all white outfit plays guitar on stage. A man is playing guitar with his band in front of a crowd,The man is famous for his minimalist songs.,0
A man in an all white outfit plays guitar on stage. A man is playing guitar with his band in front of a crowd,The man is famous for his duets.,1
A man in an all white outfit plays guitar on stage. A man is playing guitar with his band in front of a crowd,The man plays a chord then adjust his guitar.,0
A man in an all white outfit plays guitar on stage. A man is playing guitar with his band in front of a crowd,There are camera flashes going off.,1
A man in an all white outfit plays guitar on stage. A man is playing guitar with his band in front of a crowd,The man plays guitar on a stage in an empty auditorium.,0
A man in an all white outfit plays guitar on stage. A man is playing guitar with his band in front of a crowd,The man plays guitar as rows and rows of people cheer in the audience.,1
Two black women are watching a performance. The women are watching a comedy.,They wipe away tears because the performance is sad.,0
Two black women are watching a performance. The women are watching a comedy.,They laugh at the jokes the comedian tells.,1
Two black women are watching a performance. The women are watching a comedy.,The dramatic play has the women in tears.,0
Two black women are watching a performance. The women are watching a comedy.,The women enjoy watching the pratfalls of the actors.,1
Two black women are watching a performance. The women are watching a comedy.,They are crying,0
Two black women are watching a performance. The women are watching a comedy.,They are laughing,1
Two black women are watching a performance. The women are watching a comedy.,The audience is silent.,0
Two black women are watching a performance. The women are watching a comedy.,The audience is laughing loudly.,1
Two black women are watching a performance. The women are watching a comedy.,The women are crying,0
Two black women are watching a performance. The women are watching a comedy.,The women are laughing,1
A man pushing multiple carts onto a trailer. Man loading his trailer after purchasing some carts.,The man is wearing a hardware store vest.,0
A man pushing multiple carts onto a trailer. Man loading his trailer after purchasing some carts.,An employee is being assisted by the store employee.,1
A man pushing multiple carts onto a trailer. Man loading his trailer after purchasing some carts.,The carts are stolen.,0
A man pushing multiple carts onto a trailer. Man loading his trailer after purchasing some carts.,The man holds a receipt for some carts.,1
A man pushing multiple carts onto a trailer. Man loading his trailer after purchasing some carts.,The man then walks away and goes into the store again,0
A man pushing multiple carts onto a trailer. Man loading his trailer after purchasing some carts.,The man then reaches for the keys and climbs inside,1
A man pushing multiple carts onto a trailer. Man loading his trailer after purchasing some carts.,The carts are rentals.,0
A man pushing multiple carts onto a trailer. Man loading his trailer after purchasing some carts.,He has a receipt for the carts.,1
An old african american man with a cigarette in his mouth sitting with a machine in front of him. The man is sitting with a soda machine in front of him.,The man is holding a sewing needle and a piece of clothing,0
An old african american man with a cigarette in his mouth sitting with a machine in front of him. The man is sitting with a soda machine in front of him.,The man wears a shirt that says Vending Machine Repair,1
An old african american man with a cigarette in his mouth sitting with a machine in front of him. The man is sitting with a soda machine in front of him.,the man works on the machine taking money and putting it in to give back change to people,0
An old african american man with a cigarette in his mouth sitting with a machine in front of him. The man is sitting with a soda machine in front of him.,the man puts money in the machine and takes out a can,1
An old african american man with a cigarette in his mouth sitting with a machine in front of him. The man is sitting with a soda machine in front of him.,The man has a stack of unsplit logs near him,0
An old african american man with a cigarette in his mouth sitting with a machine in front of him. The man is sitting with a soda machine in front of him.,The man has a quarter in his hand,1
An old african american man with a cigarette in his mouth sitting with a machine in front of him. The man is sitting with a soda machine in front of him.,The machine has tobacco in it.,0
An old african american man with a cigarette in his mouth sitting with a machine in front of him. The man is sitting with a soda machine in front of him.,The machine accepts dollar bills.,1
An old african american man with a cigarette in his mouth sitting with a machine in front of him. The man is sitting with a soda machine in front of him.,He is holding his debit card.,0
An old african american man with a cigarette in his mouth sitting with a machine in front of him. The man is sitting with a soda machine in front of him.,He is holding an empty plastic cup and lid.,1
"Two middle-aged men, one of which is holding a camera, have a conversation on the sidewalk. One man is asking the other if he can take a picture.",The man with the camera is a known landscape photographer.,0
"Two middle-aged men, one of which is holding a camera, have a conversation on the sidewalk. One man is asking the other if he can take a picture.",The man with the camera is known for his excellent portraits.,1
"Two middle-aged men, one of which is holding a camera, have a conversation on the sidewalk. One man is asking the other if he can take a picture.",The man is selling his camera.,0
"Two middle-aged men, one of which is holding a camera, have a conversation on the sidewalk. One man is asking the other if he can take a picture.",The camera owner wants a picture of himself in front of the store,1
"Two middle-aged men, one of which is holding a camera, have a conversation on the sidewalk. One man is asking the other if he can take a picture.",One man asks the other how much he wants for the camera.,0
"Two middle-aged men, one of which is holding a camera, have a conversation on the sidewalk. One man is asking the other if he can take a picture.",The man without the camera smiles and strikes a pose.,1
"Two middle-aged men, one of which is holding a camera, have a conversation on the sidewalk. One man is asking the other if he can take a picture.",The man with the camera is pointing it a band playing on the street corner.,0
"Two middle-aged men, one of which is holding a camera, have a conversation on the sidewalk. One man is asking the other if he can take a picture.",The man without the camera is nodding and striking a pose.,1
"Two middle-aged men, one of which is holding a camera, have a conversation on the sidewalk. One man is asking the other if he can take a picture.",The man is shaking his head.,0
"Two middle-aged men, one of which is holding a camera, have a conversation on the sidewalk. One man is asking the other if he can take a picture.",The man holds out the camera to the other man.,1
A man is doing a backflip into a pool. The man is young.,The man's hair is beginning to gray.,0
A man is doing a backflip into a pool. The man is young.,The man's wisdom teeth haven't grown in yet.,1
A man is doing a backflip into a pool. The man is young.,the man has grey hair and saggy skin,0
A man is doing a backflip into a pool. The man is young.,the man has short black hair and supple skin,1
A man is doing a backflip into a pool. The man is young.,The man owns three mansions,0
A man is doing a backflip into a pool. The man is young.,The man doesn't have any wrinkles,1
A man is doing a backflip into a pool. The man is young.,The man has short gray hair and wears big glasses,0
A man is doing a backflip into a pool. The man is young.,The man doesn’t have any wrinkles,1
A man is doing a backflip into a pool. The man is young.,The man has gray hair.,0
A man is doing a backflip into a pool. The man is young.,The man is a college student.,1
The black dog is by a soccer ball and the brown dog is running. Two dogs are playing together on a soccer field.,The dogs are barking aggressively.,0
The black dog is by a soccer ball and the brown dog is running. Two dogs are playing together on a soccer field.,The dogs are wagging their tails.,1
The black dog is by a soccer ball and the brown dog is running. Two dogs are playing together on a soccer field.,The dogs are playing in their backyard.,0
The black dog is by a soccer ball and the brown dog is running. Two dogs are playing together on a soccer field.,The dogs are playing after the soccer game ended on the empty field.,1
The black dog is by a soccer ball and the brown dog is running. Two dogs are playing together on a soccer field.,The dogs are growling at each other.,0
The black dog is by a soccer ball and the brown dog is running. Two dogs are playing together on a soccer field.,The dogs are facing each other and panting.,1
The black dog is by a soccer ball and the brown dog is running. Two dogs are playing together on a soccer field.,The dogs play with any ball they see.,0
The black dog is by a soccer ball and the brown dog is running. Two dogs are playing together on a soccer field.,The dogs have been trained to play professional sporting games.,1
The black dog is by a soccer ball and the brown dog is running. Two dogs are playing together on a soccer field.,The brown dog is terrified of the black dog.,0
The black dog is by a soccer ball and the brown dog is running. Two dogs are playing together on a soccer field.,They are chasing the ball together.,1
"A group of 14 men are standing up stairs with a pair of men on each stair with identical shirts on except for one. Men stand for a group photo, wearing matching shirts (except for one)",The men are all holding a very large and heavy rug in their hands,0
"A group of 14 men are standing up stairs with a pair of men on each stair with identical shirts on except for one. Men stand for a group photo, wearing matching shirts (except for one)",A woman stands on the ground floor pointing a large camera at them,1
"A group of 14 men are standing up stairs with a pair of men on each stair with identical shirts on except for one. Men stand for a group photo, wearing matching shirts (except for one)",The men are all on the same team.,0
"A group of 14 men are standing up stairs with a pair of men on each stair with identical shirts on except for one. Men stand for a group photo, wearing matching shirts (except for one)",The team members stand on the stairs with their coach.,1
"A group of 14 men are standing up stairs with a pair of men on each stair with identical shirts on except for one. Men stand for a group photo, wearing matching shirts (except for one)",A man and a woman in a wedding dress descend the stairs,0
"A group of 14 men are standing up stairs with a pair of men on each stair with identical shirts on except for one. Men stand for a group photo, wearing matching shirts (except for one)",A camera on a tripod sits nearby,1
"A group of 14 men are standing up stairs with a pair of men on each stair with identical shirts on except for one. Men stand for a group photo, wearing matching shirts (except for one)",No one is holding a camera.,0
"A group of 14 men are standing up stairs with a pair of men on each stair with identical shirts on except for one. Men stand for a group photo, wearing matching shirts (except for one)",The men are all posing.,1
"A group of 14 men are standing up stairs with a pair of men on each stair with identical shirts on except for one. Men stand for a group photo, wearing matching shirts (except for one)",The men are looking in all different directions.,0
"A group of 14 men are standing up stairs with a pair of men on each stair with identical shirts on except for one. Men stand for a group photo, wearing matching shirts (except for one)",The men are all looking straight ahead.,1
a climber is between two large red rocks. A tall human climbing.,The gaps between the rocks are wide,1
a climber is between two large red rocks. A tall human climbing.,The human's pants are always too long.,0
a climber is between two large red rocks. A tall human climbing.,The human's pants are always too short.,1
a climber is between two large red rocks. A tall human climbing.,The climber can't reach the top of the red rocks.,0
a climber is between two large red rocks. A tall human climbing.,The climber can touch the top of the red rocks.,1
a climber is between two large red rocks. A tall human climbing.,The climber is a child.,0
a climber is between two large red rocks. A tall human climbing.,The climber is an adult.,1
a climber is between two large red rocks. A tall human climbing.,The human is a 4 year old child.,0
a climber is between two large red rocks. A tall human climbing.,A very large man has a backpack and rope.,1
A man with a heart haircut is talking on a cellphone. The person is talking to his parents.,The person is calling out a food order.,0
A man with a heart haircut is talking on a cellphone. The person is talking to his parents.,"The person keeps saying the word ""mama"".",1
A man with a heart haircut is talking on a cellphone. The person is talking to his parents.,The man shouts at the caller to stop calling him.,0
A man with a heart haircut is talking on a cellphone. The person is talking to his parents.,The man concludes the call by saying 'I love you too!',1
A man with a heart haircut is talking on a cellphone. The person is talking to his parents.,The man works at a cellphone shop.,0
A man with a heart haircut is talking on a cellphone. The person is talking to his parents.,The speaks of times as a child while on the phone.,1
A man with a heart haircut is talking on a cellphone. The person is talking to his parents.,The man can be heard saying 'I love you babe'.,0
A man with a heart haircut is talking on a cellphone. The person is talking to his parents.,"At one point the man says 'Ok, I will mom'.",1
A man with a heart haircut is talking on a cellphone. The person is talking to his parents.,He assures the client that his order will arrive as scheduled and hangs up.,0
A man with a heart haircut is talking on a cellphone. The person is talking to his parents.,He promises to visit for Christmas with the kids.,1
Two females in bikinis are playing table tennis at the beach while another female in a towel watches. Two women are wearing brightly colored bikinis while playing table tennis while another woman in a brightly colored towel watches.,The towel is light beige.,0
Two females in bikinis are playing table tennis at the beach while another female in a towel watches. Two women are wearing brightly colored bikinis while playing table tennis while another woman in a brightly colored towel watches.,The towel is yellow and orange.,1
Two females in bikinis are playing table tennis at the beach while another female in a towel watches. Two women are wearing brightly colored bikinis while playing table tennis while another woman in a brightly colored towel watches.,Another woman in a dingy towel watches.,0
Two females in bikinis are playing table tennis at the beach while another female in a towel watches. Two women are wearing brightly colored bikinis while playing table tennis while another woman in a brightly colored towel watches.,"Another woman in a vivid, striped magenta and turquoise towel watches.",1
Two females in bikinis are playing table tennis at the beach while another female in a towel watches. Two women are wearing brightly colored bikinis while playing table tennis while another woman in a brightly colored towel watches.,The women do not like to draw attention,0
Two females in bikinis are playing table tennis at the beach while another female in a towel watches. Two women are wearing brightly colored bikinis while playing table tennis while another woman in a brightly colored towel watches.,The bikinis and towel stand out,1
Two females in bikinis are playing table tennis at the beach while another female in a towel watches. Two women are wearing brightly colored bikinis while playing table tennis while another woman in a brightly colored towel watches.,The bikinis and towel are navy blue.,0
Two females in bikinis are playing table tennis at the beach while another female in a towel watches. Two women are wearing brightly colored bikinis while playing table tennis while another woman in a brightly colored towel watches.,The bikinis and towel are neon yellow.,1
Two females in bikinis are playing table tennis at the beach while another female in a towel watches. Two women are wearing brightly colored bikinis while playing table tennis while another woman in a brightly colored towel watches.,The women are all goth girls,0
Two females in bikinis are playing table tennis at the beach while another female in a towel watches. Two women are wearing brightly colored bikinis while playing table tennis while another woman in a brightly colored towel watches.,The women have bright multi colored hair and nail polish on,1
The man is sitting on the seashore as he watches the sunset. A man is sitting on some rocks with his feet in the water.,The cool water feels good as the sun beats down from overhead.,0
The man is sitting on the seashore as he watches the sunset. A man is sitting on some rocks with his feet in the water.,He knows it will get chilly and dark in a few more minutes.,1
The man is sitting on the seashore as he watches the sunset. A man is sitting on some rocks with his feet in the water.,"A woman says to him 'The sand is hot, don't your feet hurt?'",0
The man is sitting on the seashore as he watches the sunset. A man is sitting on some rocks with his feet in the water.,"The man splashes a girl next to him who says 'Hey, stop it!'",1
The man is sitting on the seashore as he watches the sunset. A man is sitting on some rocks with his feet in the water.,The beach was all white sand.,0
The man is sitting on the seashore as he watches the sunset. A man is sitting on some rocks with his feet in the water.,The water splashed up against the rocks.,1
The man is sitting on the seashore as he watches the sunset. A man is sitting on some rocks with his feet in the water.,The man is on a Caribbean beach known for its fine sand.,0
The man is sitting on the seashore as he watches the sunset. A man is sitting on some rocks with his feet in the water.,The man is on an English beach known for its jagged piles of stone.,1
The man is sitting on the seashore as he watches the sunset. A man is sitting on some rocks with his feet in the water.,The man is wearing steel toe boots.,0
The man is sitting on the seashore as he watches the sunset. A man is sitting on some rocks with his feet in the water.,The man's shoes are beside him.,1
A woman wearing gold earrings talks to a gray-haired man. A man and woman are speaking at a store.,The man and woman are on a couch watching tv.,0
A woman wearing gold earrings talks to a gray-haired man. A man and woman are speaking at a store.,Above them hangs a sign that says 'Dillard's',1
A woman wearing gold earrings talks to a gray-haired man. A man and woman are speaking at a store.,The sun shines brightly above.,0
A woman wearing gold earrings talks to a gray-haired man. A man and woman are speaking at a store.,Sale sings surround a man and woman.,1
A woman wearing gold earrings talks to a gray-haired man. A man and woman are speaking at a store.,The wind is blowing their hair around.,0
A woman wearing gold earrings talks to a gray-haired man. A man and woman are speaking at a store.,There are shelves of goods behind them.,1
A woman wearing gold earrings talks to a gray-haired man. A man and woman are speaking at a store.,Neither the man nor woman are wearing pants.,0
A woman wearing gold earrings talks to a gray-haired man. A man and woman are speaking at a store.,Both people are carrying shopping bags.,1
A woman wearing gold earrings talks to a gray-haired man. A man and woman are speaking at a store.,The people are lying in bed,0
A woman wearing gold earrings talks to a gray-haired man. A man and woman are speaking at a store.,The people are standing near merchandise,1
An attractive girl sells things to boys. A girl is selling shoes in a store.,She is wearing a box around her neck full of peanuts at a baseball game.,0
An attractive girl sells things to boys. A girl is selling shoes in a store.,She measures their feet once they are seated.,1
An attractive girl sells things to boys. A girl is selling shoes in a store.,The girl holds up a tray of jewelry.,0
An attractive girl sells things to boys. A girl is selling shoes in a store.,The girl holds two shoe boxes.,1
An attractive girl sells things to boys. A girl is selling shoes in a store.,The girl takes money and gives them candy.,0
An attractive girl sells things to boys. A girl is selling shoes in a store.,The girl is wearing the classic Foot Locker uniform.,1
An attractive girl sells things to boys. A girl is selling shoes in a store.,The girl is at school.,0
An attractive girl sells things to boys. A girl is selling shoes in a store.,The boys are all wearing new shoes.,1
A man in a field with a blue Jacket and a hat holding a stick with two dogs. A man is playing fetch with his dogs.,The dogs are bleeding.,0
A man in a field with a blue Jacket and a hat holding a stick with two dogs. A man is playing fetch with his dogs.,The dogs are wagging their tails.,1
A man in a field with a blue Jacket and a hat holding a stick with two dogs. A man is playing fetch with his dogs.,He is trying to track deer through high weeds.,0
A man in a field with a blue Jacket and a hat holding a stick with two dogs. A man is playing fetch with his dogs.,The stick is layered with dog drool.,1
A man in a field with a blue Jacket and a hat holding a stick with two dogs. A man is playing fetch with his dogs.,The man is waving the sticks ominously at the dogs.,0
A man in a field with a blue Jacket and a hat holding a stick with two dogs. A man is playing fetch with his dogs.,The dogs are following the man's instructions.,1
A man in a field with a blue Jacket and a hat holding a stick with two dogs. A man is playing fetch with his dogs.,The man is beating the dogs for not protecting his property.,0
A man in a field with a blue Jacket and a hat holding a stick with two dogs. A man is playing fetch with his dogs.,The dogs are enjoying the game of fetch.,1
A man in a field with a blue Jacket and a hat holding a stick with two dogs. A man is playing fetch with his dogs.,The man has to return the dogs to their home in thirty minutes.,0
A man in a field with a blue Jacket and a hat holding a stick with two dogs. A man is playing fetch with his dogs.,The dogs have the man's name on their collars.,1
All couples are dancing and enjoying their company. Some people's are having jazz,A DJ with turntables is above the crowd,0
All couples are dancing and enjoying their company. Some people's are having jazz,A man plays the saxaphone,1
All couples are dancing and enjoying their company. Some people's are having jazz,The couples dance quickly to the large sound system,0
All couples are dancing and enjoying their company. Some people's are having jazz,The couple dance slowly in pairs as they move back and forth,1
All couples are dancing and enjoying their company. Some people's are having jazz,The party is for teens in 2020.,0
All couples are dancing and enjoying their company. Some people's are having jazz,The party is taking place in the 1920s.,1
two girls sharing cotton candy. The girls are sharing cotton candy,The girls' hands are sticky and pink.,1
two girls sharing cotton candy. The girls are sharing cotton candy,One of the girls is trying to hide the cotton candy away from the other girl.,0
two girls sharing cotton candy. The girls are sharing cotton candy,The girls have cotton candy on both their lips.,1
A young boy wearing a long-sleeve gray shirt with blue stripes is working on something electrical with batteries. The kid is working with a Snap Circuits set.,He is holding a controller in his hand,0
A young boy wearing a long-sleeve gray shirt with blue stripes is working on something electrical with batteries. The kid is working with a Snap Circuits set.,The box says snap circuits on the side,1
A young boy wearing a long-sleeve gray shirt with blue stripes is working on something electrical with batteries. The kid is working with a Snap Circuits set.,The device has a screen.,0
A young boy wearing a long-sleeve gray shirt with blue stripes is working on something electrical with batteries. The kid is working with a Snap Circuits set.,The device is sold by Snap Circuits' manufacturer.,1
A young boy wearing a long-sleeve gray shirt with blue stripes is working on something electrical with batteries. The kid is working with a Snap Circuits set.,There are parts and a shell of a radio on the table in front of the boy.,0
A young boy wearing a long-sleeve gray shirt with blue stripes is working on something electrical with batteries. The kid is working with a Snap Circuits set.,"There is a box on the floor next to the table that says ""Snap Circuits"".",1
A young boy wearing a long-sleeve gray shirt with blue stripes is working on something electrical with batteries. The kid is working with a Snap Circuits set.,The item has the features of a radio.,0
A young boy wearing a long-sleeve gray shirt with blue stripes is working on something electrical with batteries. The kid is working with a Snap Circuits set.,"The item has a label on it that begins with ""Snap"".",1
A young boy wearing a long-sleeve gray shirt with blue stripes is working on something electrical with batteries. The kid is working with a Snap Circuits set.,He really needs the flashlight for his camping trip.,0
A young boy wearing a long-sleeve gray shirt with blue stripes is working on something electrical with batteries. The kid is working with a Snap Circuits set.,He is enjoying his new electrical set he got for his birthday.,1
"Four people outside, three of whom are seated males. Four friends are having a conversation.",The boss is giving out work assignments.,0
"Four people outside, three of whom are seated males. Four friends are having a conversation.",The men are playing dominoes.,1
"Four people outside, three of whom are seated males. Four friends are having a conversation.",The people are in a business meeting.,0
"Four people outside, three of whom are seated males. Four friends are having a conversation.",The people are laughing at each other's jokes.,1
"Four people outside, three of whom are seated males. Four friends are having a conversation.",One of the men is making sure the other three don't escape.,0
"Four people outside, three of whom are seated males. Four friends are having a conversation.",One of the men is talking to the others about football.,1
"Four people outside, three of whom are seated males. Four friends are having a conversation.",The people are all school teachers.,0
"Four people outside, three of whom are seated males. Four friends are having a conversation.",The people share funny photos together.,1
"Four people outside, three of whom are seated males. Four friends are having a conversation.",The people did not know each other.,0
"Four people outside, three of whom are seated males. Four friends are having a conversation.",The four people had not seen each other in quite some time.,1
