sentence1,sentence2,label
The sunshine behind a group of trees on a long rode. This is the first time the sun has shown today.,There are birds singing excitedly on the trees.,1
The sunshine behind a group of trees on a long rode. This is the first time the sun has shown today.,The ground is dry.,0
The sunshine behind a group of trees on a long rode. This is the first time the sun has shown today.,The ground is wet.,1
The sunshine behind a group of trees on a long rode. This is the first time the sun has shown today.,The trees are facing west.,0
The sunshine behind a group of trees on a long rode. This is the first time the sun has shown today.,The trees are facing east.,1
The sunshine behind a group of trees on a long rode. This is the first time the sun has shown today.,The sun has been shining all day long.,0
The sunshine behind a group of trees on a long rode. This is the first time the sun has shown today.,The clouds finally cleared and the sunlight is drying the leaves on the trees.,1
The sunshine behind a group of trees on a long rode. This is the first time the sun has shown today.,The pavement is very hot.,0
The sunshine behind a group of trees on a long rode. This is the first time the sun has shown today.,Everything is wet from rain storms.,1
Three men in overalls walk down a sidewalk in the midst of pedestrian traffic. Three men from a farm are visiting the city.,They're about to perform in a country and western concert in the park.,0
Three men in overalls walk down a sidewalk in the midst of pedestrian traffic. Three men from a farm are visiting the city.,They can't wait to get away from all the hustle and bustle of the big city.,1
Three men in overalls walk down a sidewalk in the midst of pedestrian traffic. Three men from a farm are visiting the city.,They are carrying banjos.,0
Three men in overalls walk down a sidewalk in the midst of pedestrian traffic. Three men from a farm are visiting the city.,One man is leading a cow by a rope.,1
Three men in overalls walk down a sidewalk in the midst of pedestrian traffic. Three men from a farm are visiting the city.,The men's overalls are meant to help protect them as they complete construction work.,0
Three men in overalls walk down a sidewalk in the midst of pedestrian traffic. Three men from a farm are visiting the city.,The men have southern accents.,1
Three men in overalls walk down a sidewalk in the midst of pedestrian traffic. Three men from a farm are visiting the city.,The men have window washing products in their hands.,0
Three men in overalls walk down a sidewalk in the midst of pedestrian traffic. Three men from a farm are visiting the city.,The men gaze in awe at the tall buildings.,1
Three men in overalls walk down a sidewalk in the midst of pedestrian traffic. Three men from a farm are visiting the city.,The back of their overalls say 'City Sanitation'.T,0
Three men in overalls walk down a sidewalk in the midst of pedestrian traffic. Three men from a farm are visiting the city.,They head to the Convention Center where the sign reads 'Welcome Dairy Farmers'.,1
Three hockey players look on as the game continues. Three hockey players are cheering on other players.,They are poor sports and boo when the other team scores.,0
Three hockey players look on as the game continues. Three hockey players are cheering on other players.,They jump and shout when their team mates have the puck.,1
Three hockey players look on as the game continues. Three hockey players are cheering on other players.,Their mouths are closed.,0
Three hockey players look on as the game continues. Three hockey players are cheering on other players.,They are sitting on the bench.,1
Three hockey players look on as the game continues. Three hockey players are cheering on other players.,The angry hockey players can only watch from the penalty box as the team loses.,0
Three hockey players look on as the game continues. Three hockey players are cheering on other players.,The hockey players cheer from the bench as the coach guides them to another victory.,1
Three hockey players look on as the game continues. Three hockey players are cheering on other players.,The three players sit silent as they watch the game.,0
Three hockey players look on as the game continues. Three hockey players are cheering on other players.,The player clap and bark out encouragement to players on the ice.,1
Three hockey players look on as the game continues. Three hockey players are cheering on other players.,The players are angry about being in the box,0
Three hockey players look on as the game continues. Three hockey players are cheering on other players.,The hockey players all have injuries,1
Shirtless guy staring off in the distance while three woman are walking past a crowd sitting outside a cafe. Three woman look at a shirtless man.,The women are trying not to make eye contact with the shirtless man.,0
Shirtless guy staring off in the distance while three woman are walking past a crowd sitting outside a cafe. Three woman look at a shirtless man.,The three women are trying to figure out what happened to the shirtless man.,1
Shirtless guy staring off in the distance while three woman are walking past a crowd sitting outside a cafe. Three woman look at a shirtless man.,The women laugh and wave at their friends in the cafe while the man watches from the opposite rooftop.,0
Shirtless guy staring off in the distance while three woman are walking past a crowd sitting outside a cafe. Three woman look at a shirtless man.,The women stare across the street and make catcalls while passing the cafe.,1
Shirtless guy staring off in the distance while three woman are walking past a crowd sitting outside a cafe. Three woman look at a shirtless man.,"The heads of the two women on the sides are bent towards the middle, where the middle woman is holding out her phone",0
Shirtless guy staring off in the distance while three woman are walking past a crowd sitting outside a cafe. Three woman look at a shirtless man.,The man is a model,1
Shirtless guy staring off in the distance while three woman are walking past a crowd sitting outside a cafe. Three woman look at a shirtless man.,The women are lesbians,0
Shirtless guy staring off in the distance while three woman are walking past a crowd sitting outside a cafe. Three woman look at a shirtless man.,The women’s jaws drop because the man is handsome,1
Shirtless guy staring off in the distance while three woman are walking past a crowd sitting outside a cafe. Three woman look at a shirtless man.,The women avert their eyes because the man is underdressed.,0
Shirtless guy staring off in the distance while three woman are walking past a crowd sitting outside a cafe. Three woman look at a shirtless man.,The women wish the man would put on his clothes.,1
Barber cutting hear of gentleman with lots of hair. Barber shaving a man's hair off,"After the haircut, the man braids his hair.",0
Barber cutting hear of gentleman with lots of hair. Barber shaving a man's hair off,The clippers the barber uses are noisy.,1
Barber cutting hear of gentleman with lots of hair. Barber shaving a man's hair off,The barber is using scissors instead of an electric razor.,0
Barber cutting hear of gentleman with lots of hair. Barber shaving a man's hair off,"The man is reading a book called ""Cancer and You.""",1
Barber cutting hear of gentleman with lots of hair. Barber shaving a man's hair off,The barber is holding scissors and a comb.,0
Barber cutting hear of gentleman with lots of hair. Barber shaving a man's hair off,The barber sharpened a straight edge razor.,1
Barber cutting hear of gentleman with lots of hair. Barber shaving a man's hair off,The barber is holding a pair of scissors.,0
Barber cutting hear of gentleman with lots of hair. Barber shaving a man's hair off,The barber is holding a razor.,1
Barber cutting hear of gentleman with lots of hair. Barber shaving a man's hair off,"""Just a little bit off the top and sides,"" says the man.",0
Barber cutting hear of gentleman with lots of hair. Barber shaving a man's hair off,Large amounts of hair fall to the barbershop floor.,1
A young child wearing a yellow striped t-shirt and blue shorts is playing along side the lake and rocks. The child plays here often.,Everything was new and exciting.,0
A young child wearing a yellow striped t-shirt and blue shorts is playing along side the lake and rocks. The child plays here often.,The child walked over to his favorite tree.,1
A young child wearing a yellow striped t-shirt and blue shorts is playing along side the lake and rocks. The child plays here often.,The child is getting to know its new surroundings since moving to the area.,0
A young child wearing a yellow striped t-shirt and blue shorts is playing along side the lake and rocks. The child plays here often.,The child's favorite past time is skipping rocks on the lake.,1
A young child wearing a yellow striped t-shirt and blue shorts is playing along side the lake and rocks. The child plays here often.,He got lost while walking along the lake,0
A young child wearing a yellow striped t-shirt and blue shorts is playing along side the lake and rocks. The child plays here often.,He sat at his favorite rock,1
A young child wearing a yellow striped t-shirt and blue shorts is playing along side the lake and rocks. The child plays here often.,The lake is far from the child's home.,0
A young child wearing a yellow striped t-shirt and blue shorts is playing along side the lake and rocks. The child plays here often.,The child's home overlooks the lake.,1
A young child wearing a yellow striped t-shirt and blue shorts is playing along side the lake and rocks. The child plays here often.,This is the child's first visit to the lake.,0
A young child wearing a yellow striped t-shirt and blue shorts is playing along side the lake and rocks. The child plays here often.,The child is playing in his favorite spot.,1
Skateboarder in the air. A person is doing tricks.,The skateboarder hit a rock and went flying.,0
Skateboarder in the air. A person is doing tricks.,"The skateboarder is in an empty pool, showing off to his friends.",1
Skateboarder in the air. A person is doing tricks.,The person looks scared.,0
Skateboarder in the air. A person is doing tricks.,The person is confidently rotating theirself.,1
Skateboarder in the air. A person is doing tricks.,He has been hit by a car.,0
Skateboarder in the air. A person is doing tricks.,A large crowd is watching.,1
Skateboarder in the air. A person is doing tricks.,They are falling off the edge of the ramp,0
Skateboarder in the air. A person is doing tricks.,The skateboarder grabs the and flips in the air.,1
Skateboarder in the air. A person is doing tricks.,He is falling head first.,0
Skateboarder in the air. A person is doing tricks.,There is a crowd gathering to watch him.,1
Young girl in pink T-shirt and black leggings tosses blue football in grassy open area. The girl is playing with the ball at the park.,The girl is a princess on her own land,0
Young girl in pink T-shirt and black leggings tosses blue football in grassy open area. The girl is playing with the ball at the park.,The girl is playing with others,1
Young girl in pink T-shirt and black leggings tosses blue football in grassy open area. The girl is playing with the ball at the park.,Above her is a large sign that reads 'Super Bowl',0
Young girl in pink T-shirt and black leggings tosses blue football in grassy open area. The girl is playing with the ball at the park.,In the distance are kids on swings and people walking their dogs.,1
Young girl in pink T-shirt and black leggings tosses blue football in grassy open area. The girl is playing with the ball at the park.,The girl tosses the ball in some grass behind a small house.,0
Young girl in pink T-shirt and black leggings tosses blue football in grassy open area. The girl is playing with the ball at the park.,The girl tosses the ball in the grassy area with picnic tables and ball fields nearby.,1
Young girl in pink T-shirt and black leggings tosses blue football in grassy open area. The girl is playing with the ball at the park.,The girl is playing with the ball alone in her large backyard.,0
Young girl in pink T-shirt and black leggings tosses blue football in grassy open area. The girl is playing with the ball at the park.,The girl is playing with the ball at the park with her teammates.,1
Young girl in pink T-shirt and black leggings tosses blue football in grassy open area. The girl is playing with the ball at the park.,The young girl was blessed to grow up in a house with a big backyard.,0
Young girl in pink T-shirt and black leggings tosses blue football in grassy open area. The girl is playing with the ball at the park.,The girl isn't the only person in the area throwing a ball around.,1
A woman is helping another woman put a stack of hay on her head. Two women work together to pay for their family.,One woman says to the other 'We single gals got to stick together',0
A woman is helping another woman put a stack of hay on her head. Two women work together to pay for their family.,One woman says to an onlooking boy 'You see what we do to put food on your table?',1
A woman is helping another woman put a stack of hay on her head. Two women work together to pay for their family.,The two women are feeding the horses.,0
A woman is helping another woman put a stack of hay on her head. Two women work together to pay for their family.,The women's husbands are out of work.,1
A woman is helping another woman put a stack of hay on her head. Two women work together to pay for their family.,the women then jump up and throw the hay off then laugh,0
A woman is helping another woman put a stack of hay on her head. Two women work together to pay for their family.,the women the carry the hay to a man who waits,1
A woman is helping another woman put a stack of hay on her head. Two women work together to pay for their family.,The two women isn't taking this too seriously.,0
A woman is helping another woman put a stack of hay on her head. Two women work together to pay for their family.,The two women is very serious and hardworking.,1
A woman is helping another woman put a stack of hay on her head. Two women work together to pay for their family.,They are laughing and giggling.,0
A woman is helping another woman put a stack of hay on her head. Two women work together to pay for their family.,They are headed towards a farmer's market.,1
A man plays an organ grinder with a toy bird in a cage. A man is doing a street performance with a organ grinder for money.,The man is on a stage.,0
A man plays an organ grinder with a toy bird in a cage. A man is doing a street performance with a organ grinder for money.,The man has a tip jar in front of him.,1
A man plays an organ grinder with a toy bird in a cage. A man is doing a street performance with a organ grinder for money.,No one is watching the man.,0
A man plays an organ grinder with a toy bird in a cage. A man is doing a street performance with a organ grinder for money.,A crowd has gathered around the man.,1
A man plays an organ grinder with a toy bird in a cage. A man is doing a street performance with a organ grinder for money.,The man is performing at a circus.,0
A man plays an organ grinder with a toy bird in a cage. A man is doing a street performance with a organ grinder for money.,The man is performing on a street corner.,1
A man plays an organ grinder with a toy bird in a cage. A man is doing a street performance with a organ grinder for money.,He hands it to a small child sitting on the sofa.,0
A man plays an organ grinder with a toy bird in a cage. A man is doing a street performance with a organ grinder for money.,Passersby toss money into his cap.,1
A man plays an organ grinder with a toy bird in a cage. A man is doing a street performance with a organ grinder for money.,There is a man with a movie camera nearby,0
A man plays an organ grinder with a toy bird in a cage. A man is doing a street performance with a organ grinder for money.,There is an upturned hat on the ground,1
Three people are sitting on a barrier outside a building with their yellow bucket. Three people are talking while they are sitting.,They are facing away from each other.,0
Three people are sitting on a barrier outside a building with their yellow bucket. Three people are talking while they are sitting.,They are facing each other and gesturing.,1
Three people are sitting on a barrier outside a building with their yellow bucket. Three people are talking while they are sitting.,They are staying quiet.,0
Three people are sitting on a barrier outside a building with their yellow bucket. Three people are talking while they are sitting.,They are laughing and smiling.,1
Three people are sitting on a barrier outside a building with their yellow bucket. Three people are talking while they are sitting.,Singing is heard from three people.,0
Three people are sitting on a barrier outside a building with their yellow bucket. Three people are talking while they are sitting.,Three people enjoy their lunch hour.,1
Three people are sitting on a barrier outside a building with their yellow bucket. Three people are talking while they are sitting.,The are headphones in the people's ears.,0
Three people are sitting on a barrier outside a building with their yellow bucket. Three people are talking while they are sitting.,The people are laughing.,1
Three people are sitting on a barrier outside a building with their yellow bucket. Three people are talking while they are sitting.,The people are still half-asleep.,0
Three people are sitting on a barrier outside a building with their yellow bucket. Three people are talking while they are sitting.,The people are bored and don't have any electronic devices.,1
A man with short blond-hair wearing a blue shirt chopping wood. There is a man out there chopping wood for his grandmother,There is a swingset and pool in the yard.,0
A man with short blond-hair wearing a blue shirt chopping wood. There is a man out there chopping wood for his grandmother,An old woman watches from afar.,1
A man with short blond-hair wearing a blue shirt chopping wood. There is a man out there chopping wood for his grandmother,The man is alone in the woods.,0
A man with short blond-hair wearing a blue shirt chopping wood. There is a man out there chopping wood for his grandmother,An older lady looks on from the door of the house.,1
A man with short blond-hair wearing a blue shirt chopping wood. There is a man out there chopping wood for his grandmother,Grandmother uses solar thermal energy.,0
A man with short blond-hair wearing a blue shirt chopping wood. There is a man out there chopping wood for his grandmother,"Grandmother uses a large, stone fireplace.",1
A man with short blond-hair wearing a blue shirt chopping wood. There is a man out there chopping wood for his grandmother,"The man is in front of a pickup that has a sign on it saying ""Tree Removal"".",0
A man with short blond-hair wearing a blue shirt chopping wood. There is a man out there chopping wood for his grandmother,"The man is in front of a very old, small cottage that has an elderly woman in front of it.",1
A man with short blond-hair wearing a blue shirt chopping wood. There is a man out there chopping wood for his grandmother,The man's grandmother has electric heating.,0
A man with short blond-hair wearing a blue shirt chopping wood. There is a man out there chopping wood for his grandmother,The man's grandmother lives in a house with a wood-burning stove.,1
Two men in a crowd are turned around taking a picture together while a concert is going on in the background. Two men on their first date to a concert take a selfie.,The men wear matching rings on their ring fingers.,0
Two men in a crowd are turned around taking a picture together while a concert is going on in the background. Two men on their first date to a concert take a selfie.,The men met on Tinder one week prior.,1
Two men in a crowd are turned around taking a picture together while a concert is going on in the background. Two men on their first date to a concert take a selfie.,The men are related to each other.,0
Two men in a crowd are turned around taking a picture together while a concert is going on in the background. Two men on their first date to a concert take a selfie.,The men are pointing the camera right at themselves.,1
Two men in a crowd are turned around taking a picture together while a concert is going on in the background. Two men on their first date to a concert take a selfie.,Afterward the two men shake hands and introduce themselves to one another,0
Two men in a crowd are turned around taking a picture together while a concert is going on in the background. Two men on their first date to a concert take a selfie.,The two men share a kiss afterward,1
Two men in a crowd are turned around taking a picture together while a concert is going on in the background. Two men on their first date to a concert take a selfie.,The brothers can finally cross this event off of their bucket list.,0
Two men in a crowd are turned around taking a picture together while a concert is going on in the background. Two men on their first date to a concert take a selfie.,The two men bonded over their love of music and it didn't take long before one asked the other out.,1
Two men in a crowd are turned around taking a picture together while a concert is going on in the background. Two men on their first date to a concert take a selfie.,The men have pens and pads of paper with them,0
Two men in a crowd are turned around taking a picture together while a concert is going on in the background. Two men on their first date to a concert take a selfie.,The men hold hands,1
A woman in a green dress is walking on a sidewalk while a man in a red shirt is standing beside a white car with the hood up. A woman is walking towards a man.,The woman is facing the ocean.,0
A woman in a green dress is walking on a sidewalk while a man in a red shirt is standing beside a white car with the hood up. A woman is walking towards a man.,The woman is facing the man.,1
A woman in a green dress is walking on a sidewalk while a man in a red shirt is standing beside a white car with the hood up. A woman is walking towards a man.,The woman gets farther away from the man as she walks.,0
A woman in a green dress is walking on a sidewalk while a man in a red shirt is standing beside a white car with the hood up. A woman is walking towards a man.,The woman approaches the man ans says something to him.,1
A woman in a green dress is walking on a sidewalk while a man in a red shirt is standing beside a white car with the hood up. A woman is walking towards a man.,The woman and man do not know each other.,0
A woman in a green dress is walking on a sidewalk while a man in a red shirt is standing beside a white car with the hood up. A woman is walking towards a man.,The woman and man are good friends.,1
A woman in a green dress is walking on a sidewalk while a man in a red shirt is standing beside a white car with the hood up. A woman is walking towards a man.,She is very late to her job.,0
A woman in a green dress is walking on a sidewalk while a man in a red shirt is standing beside a white car with the hood up. A woman is walking towards a man.,The car belongs to her.,1
A woman in a green dress is walking on a sidewalk while a man in a red shirt is standing beside a white car with the hood up. A woman is walking towards a man.,The man stares at the back of the woman as she disappears down the street.,0
A woman in a green dress is walking on a sidewalk while a man in a red shirt is standing beside a white car with the hood up. A woman is walking towards a man.,The woman waves at the man when she notices him and then kisses him on the cheek.,1
The man stands in a body of water near a waterfall. The man is shivering because the water is so cold.,the man laughs and cheers while he swims,0
The man stands in a body of water near a waterfall. The man is shivering because the water is so cold.,the man rubs his shoulders while he swims,1
The man stands in a body of water near a waterfall. The man is shivering because the water is so cold.,Water lilies float in the pool it pours into.,0
The man stands in a body of water near a waterfall. The man is shivering because the water is so cold.,His lips are blue.,1
The man stands in a body of water near a waterfall. The man is shivering because the water is so cold.,He is splashing his face.,0
The man stands in a body of water near a waterfall. The man is shivering because the water is so cold.,Only his feet are in the water.,1
The man stands in a body of water near a waterfall. The man is shivering because the water is so cold.,The man is comfortable because the water is so warm.,0
The man stands in a body of water near a waterfall. The man is shivering because the water is so cold.,He is ready to climb out and get warm.,1
The man stands in a body of water near a waterfall. The man is shivering because the water is so cold.,He laughs as the warmth of the sun hits his body.,0
The man stands in a body of water near a waterfall. The man is shivering because the water is so cold.,It is the middle of winter.,1
The dog is carrying a toy through the grass. A dog carrying a squeaky toy through grass.,The toy is made of rigid material.,0
The dog is carrying a toy through the grass. A dog carrying a squeaky toy through grass.,The toy is a rubber duck.,1
The dog is carrying a toy through the grass. A dog carrying a squeaky toy through grass.,The toy is a large solid ball,0
The dog is carrying a toy through the grass. A dog carrying a squeaky toy through grass.,A loud noise is coming from the toy,1
The dog is carrying a toy through the grass. A dog carrying a squeaky toy through grass.,The dog carries a solid wooden toy.,0
The dog is carrying a toy through the grass. A dog carrying a squeaky toy through grass.,The dog has a small rubber toy in its mouth.,1
The dog is carrying a toy through the grass. A dog carrying a squeaky toy through grass.,A dog carrying a chewy rubber toy with hollow center.,0
The dog is carrying a toy through the grass. A dog carrying a squeaky toy through grass.,A dog carrying a plush toy which makes a high-pitched sound.,1
The dog is carrying a toy through the grass. A dog carrying a squeaky toy through grass.,Who could imagine a dog having so much fun with a knotted piece of rope.,0
The dog is carrying a toy through the grass. A dog carrying a squeaky toy through grass.,"He proudly announces his progress with a bite squeak, bite squeak.",1
A group pf people and their pets walk down a train track The group of people see a train.,The group are in an abandoned area,0
A group pf people and their pets walk down a train track The group of people see a train.,The group are under a flashing sign,1
A group pf people and their pets walk down a train track The group of people see a train.,The pets are service animals.,0
A group pf people and their pets walk down a train track The group of people see a train.,The people hear a large noise.,1
A group pf people and their pets walk down a train track The group of people see a train.,It is nearly silent around the people.,0
A group pf people and their pets walk down a train track The group of people see a train.,The people can feel the tracks vibrating.,1
A group pf people and their pets walk down a train track The group of people see a train.,The train track is old and broken.,0
A group pf people and their pets walk down a train track The group of people see a train.,A crossing barrier lowers in front of them.,1
A group pf people and their pets walk down a train track The group of people see a train.,The train tracks come to an end at the street.,0
A group pf people and their pets walk down a train track The group of people see a train.,A big light is coming from one end of the tracks.,1
A man singing into a microphone. A man sings into a microphone down in the subway.,Even the people in the balconies can hear him clearly.,0
A man singing into a microphone. A man sings into a microphone down in the subway.,The arrival of a train interrupts him.,1
A man singing into a microphone. A man sings into a microphone down in the subway.,There is a lot of background noise.,0
A man singing into a microphone. A man sings into a microphone down in the subway.,"There is a large, seated audience.",1
A man singing into a microphone. A man sings into a microphone down in the subway.,A waitress is delivering a beer to a nearby table.,0
A man singing into a microphone. A man sings into a microphone down in the subway.,The sound of a horn can be heard from the tunnel.,1
A man singing into a microphone. A man sings into a microphone down in the subway.,the chirping birds fly past him.,0
A man singing into a microphone. A man sings into a microphone down in the subway.,the train drowns him out.,1
A man singing into a microphone. A man sings into a microphone down in the subway.,There is a curtain behind the man and rows of seats in front of him.,0
A man singing into a microphone. A man sings into a microphone down in the subway.,A train comes and drowns out the man's singing.,1
A woman in blue wearing flip-flops touches a passing car while walking beside a young man in a green striped shirt. Two lovers enjoying a walk full of leisure and conversation.,The young man studies in a class the woman teaches.,0
A woman in blue wearing flip-flops touches a passing car while walking beside a young man in a green striped shirt. Two lovers enjoying a walk full of leisure and conversation.,The woman and man woke up together that morning.,1
A woman in blue wearing flip-flops touches a passing car while walking beside a young man in a green striped shirt. Two lovers enjoying a walk full of leisure and conversation.,The woman is yelling at the man,0
A woman in blue wearing flip-flops touches a passing car while walking beside a young man in a green striped shirt. Two lovers enjoying a walk full of leisure and conversation.,The people are wearing wedding rings and holding hands,1
A woman in blue wearing flip-flops touches a passing car while walking beside a young man in a green striped shirt. Two lovers enjoying a walk full of leisure and conversation.,The brother and sister are on their way to the mall.,0
A woman in blue wearing flip-flops touches a passing car while walking beside a young man in a green striped shirt. Two lovers enjoying a walk full of leisure and conversation.,The couple hold hands and smile at each other.,1
A woman in blue wearing flip-flops touches a passing car while walking beside a young man in a green striped shirt. Two lovers enjoying a walk full of leisure and conversation.,The two people are both on their phones.,0
A woman in blue wearing flip-flops touches a passing car while walking beside a young man in a green striped shirt. Two lovers enjoying a walk full of leisure and conversation.,They are holding hands.,1
A woman in blue wearing flip-flops touches a passing car while walking beside a young man in a green striped shirt. Two lovers enjoying a walk full of leisure and conversation.,The streets are so crowded people are packed.,0
A woman in blue wearing flip-flops touches a passing car while walking beside a young man in a green striped shirt. Two lovers enjoying a walk full of leisure and conversation.,The woman and man are holding hands and talking.,1
Four similarly styled brightly dressed women with long skirts dancing in the sunlight with trees framing their movements in the background. Four dancers are putting on a show.,Four dancers move in some trees as they rehearse with no one around.,0
Four similarly styled brightly dressed women with long skirts dancing in the sunlight with trees framing their movements in the background. Four dancers are putting on a show.,Four dancers move in the trees on a stage as an audience watches.,1
Four similarly styled brightly dressed women with long skirts dancing in the sunlight with trees framing their movements in the background. Four dancers are putting on a show.,The women are dancing with their husbands at the company picnic.,0
Four similarly styled brightly dressed women with long skirts dancing in the sunlight with trees framing their movements in the background. Four dancers are putting on a show.,The CD player suddenly stops playing in the middle of the song and the women freeze onstage.,1
Four similarly styled brightly dressed women with long skirts dancing in the sunlight with trees framing their movements in the background. Four dancers are putting on a show.,The women are paintings in an art gallery.,0
Four similarly styled brightly dressed women with long skirts dancing in the sunlight with trees framing their movements in the background. Four dancers are putting on a show.,A crowd has bought tickets and gathered to watch the women dance.,1
Four similarly styled brightly dressed women with long skirts dancing in the sunlight with trees framing their movements in the background. Four dancers are putting on a show.,There is a concert going on surrounded by a field with trees,0
Four similarly styled brightly dressed women with long skirts dancing in the sunlight with trees framing their movements in the background. Four dancers are putting on a show.,A large audience is applauding their dancing,1
A brown dog holding a really big stick. some dog is guarding a place holding a stick,The dog is on an open beach,0
A brown dog holding a really big stick. some dog is guarding a place holding a stick,There is a house behind the dog,1
A brown dog holding a really big stick. some dog is guarding a place holding a stick,The dog is lying in a hospital bed,0
A brown dog holding a really big stick. some dog is guarding a place holding a stick,The dog is barking at anyone that approaches the building,1
A brown dog holding a really big stick. some dog is guarding a place holding a stick,The dog is walking down a street.,0
A brown dog holding a really big stick. some dog is guarding a place holding a stick,The dog is in a yard.,1
A brown dog holding a really big stick. some dog is guarding a place holding a stick,A man is trying to get the dog to bring him the stick,0
A brown dog holding a really big stick. some dog is guarding a place holding a stick,The dog sits in front of a locked door,1
A brown dog holding a really big stick. some dog is guarding a place holding a stick,The dog holds the stick out in a large field.,0
A brown dog holding a really big stick. some dog is guarding a place holding a stick,The dog stands in front of a door holding the stick.,1
A brown dogs licks its black nose. The brown dog just ate something.,The irritating fly flies away.,0
A brown dogs licks its black nose. The brown dog just ate something.,Now the dog's bowl and nose are both clean.,1
A brown dogs licks its black nose. The brown dog just ate something.,Dogs sometimes lick their noses in response to an itch.,0
A brown dogs licks its black nose. The brown dog just ate something.,The dog was able to get the last of the peanut butter off.,1
A brown dogs licks its black nose. The brown dog just ate something.,The dog looks hungry.,0
A brown dogs licks its black nose. The brown dog just ate something.,There is an open jar of peanut butter on the floor next to the dog.,1
A brown dogs licks its black nose. The brown dog just ate something.,The dog's nose is runny.,0
A brown dogs licks its black nose. The brown dog just ate something.,The dog is standing in front of it's food dish.,1
A brown dogs licks its black nose. The brown dog just ate something.,The brown dog is very hungry.,0
A brown dogs licks its black nose. The brown dog just ate something.,The brown dog has some ketchup on its nose.,1
Men in orange vests are laying train track down. The men are correcting the broken track.,The men are working on extending the railroad to a new station.,0
Men in orange vests are laying train track down. The men are correcting the broken track.,Next to the men is a pile of twisted and broken steel.,1
Men in orange vests are laying train track down. The men are correcting the broken track.,It is a brand new train line.,0
Men in orange vests are laying train track down. The men are correcting the broken track.,There are discarded rails to the side.,1
Men in orange vests are laying train track down. The men are correcting the broken track.,This area was previously part of a nature preserve.,0
Men in orange vests are laying train track down. The men are correcting the broken track.,There are several broken and twisted railway ties nearby.,1
Men in orange vests are laying train track down. The men are correcting the broken track.,It's for a new route through the mountain pass.,0
Men in orange vests are laying train track down. The men are correcting the broken track.,A train derailed yesterday before the damaged track was noticed.,1
Men in orange vests are laying train track down. The men are correcting the broken track.,"The track ends just in front of them, showing it is incomplete.",0
Men in orange vests are laying train track down. The men are correcting the broken track.,The track goes on to the horizon.,1
Two young girls are talking to each other. Two girls gossip about boys at school.,One girl is pointing at a calculator.,0
Two young girls are talking to each other. Two girls gossip about boys at school.,The girls are looking at a group of boys.,1
Two young girls are talking to each other. Two girls gossip about boys at school.,The girls are pointing to their English books.,0
Two young girls are talking to each other. Two girls gossip about boys at school.,The girls look at a boy and giggle.,1
Two young girls are talking to each other. Two girls gossip about boys at school.,The two girls are standing in front of the class giving a presentation.,0
Two young girls are talking to each other. Two girls gossip about boys at school.,One of the girls giggles as she points to a boy.,1
Two young girls are talking to each other. Two girls gossip about boys at school.,The girls are each holding math tests and occasionally look down at them.,0
Two young girls are talking to each other. Two girls gossip about boys at school.,The girls keep looking over at one of their male classmates.,1
Two young girls are talking to each other. Two girls gossip about boys at school.,a nun stands between them.,0
Two young girls are talking to each other. Two girls gossip about boys at school.,they point to a young boy and giggle.,1
An oriental couple walks by a hallway in a museum of art. The couple looks at some sculptures.,The woman guides the man who is holding a stick and wearing dark glasses.,0
An oriental couple walks by a hallway in a museum of art. The couple looks at some sculptures.,The woman point to a statue and the man looks that way.,1
An oriental couple walks by a hallway in a museum of art. The couple looks at some sculptures.,The couple is lost,0
An oriental couple walks by a hallway in a museum of art. The couple looks at some sculptures.,The couple love Michelangelo's artwork,1
An oriental couple walks by a hallway in a museum of art. The couple looks at some sculptures.,They discussed famous painters as they looked at their work.,0
An oriental couple walks by a hallway in a museum of art. The couple looks at some sculptures.,"The art was made of marble, some of wood some and some of stone.",1
An oriental couple walks by a hallway in a museum of art. The couple looks at some sculptures.,The couple stopped and asked for directions to the museum cafeteria.,0
An oriental couple walks by a hallway in a museum of art. The couple looks at some sculptures.,Right before the hallway was a sign indicating that it leads to the sculpture gallery.,1
An oriental couple walks by a hallway in a museum of art. The couple looks at some sculptures.,The hall holds an Impressionist painting exhibit this month.,0
An oriental couple walks by a hallway in a museum of art. The couple looks at some sculptures.,The room is filled with wire and metal kinetic sculptures.,1
Two African-American people walking at an outdoor festival. Two men are at a music festival,They are surrounded by food trucks.,0
Two African-American people walking at an outdoor festival. Two men are at a music festival,There is loud music coming from multiple areas near them.,1
Two African-American people walking at an outdoor festival. Two men are at a music festival,Both people have high-pitched voices and ponytails.,0
Two African-American people walking at an outdoor festival. Two men are at a music festival,Both people have mustaches and goatees.,1
Two African-American people walking at an outdoor festival. Two men are at a music festival,They are wearing dresses.,0
Two African-American people walking at an outdoor festival. Two men are at a music festival,They are both bald.,1
Two African-American people walking at an outdoor festival. Two men are at a music festival,The wind can be heard rustling the leavs.,0
Two African-American people walking at an outdoor festival. Two men are at a music festival,The osund of music drowns out the talking.,1
A woman is holding a crying baby on the floor of a busy ice rink. A mother and her injured baby.,The baby is crying and reaching for a toy the mother is holding.,0
A woman is holding a crying baby on the floor of a busy ice rink. A mother and her injured baby.,The mother kisses the baby's bruised hand.,1
A woman is holding a crying baby on the floor of a busy ice rink. A mother and her injured baby.,The woman remarks 'I ought to get paid more for babysitting',0
A woman is holding a crying baby on the floor of a busy ice rink. A mother and her injured baby.,"A man comes to help and says 'Hey dear, how's our Isabella doing?'",1
