sentence1,sentence2,label
A man in an orange hat and blue shirt does a flip while school children watch. The man broke his arm showing off.,The man was crying loudly afterwards.,0
An Asian baby is sitting in a highchair and eating in the restaurant. The baby's grandparents own the restaurant.,There is no bill to pay when they are done eating,1
The dog is carrying a pink ball in its mouth. A dog is running with a ball.,The dog is held on a leash,0
"A man wearing a black jacket, and a smirk playing an accordion on a city street. A homeless man is trying to make some money.",The man is only playing for fun.,0
People stand outside a house. A group of girls is talking about their plans for the evening.,None of the people have beards.,1
Many football players are running on the grassy field. Many football players chase the opposing running back on the grassy field.,The football players are running laps because they were all late for practice today.,0
Four children jump into the pool together. kids are cooling off on a hot summer day at a friend's pool,A man stands next to the pool and he is sweating,1
A child puts his hands to the belly of a woman in a red coat. A child is touching a pregnant woman's stomach.,The child said they could feel a kick.,1
"A group of people sitting on railings at a car presentation with the catwalk being red and a red car lighting fixtures, a video screen with a brand on it on a wall in the background. A group of people are there on discount",The group of people are asking other attendees how they got their coupons.,0
A young child leaning forward asleep in a stroller with a butterfly on their head. The presidents daughter sleeping with her pet butterfly on her head.,The butterfly wakes the child up and they freak out.,0
A truck and an ox-drawn cart passing each other on a road. An ox-drawn cart passes a fire truck on the road.,The truck accelerates well faster than the cart does,0
A female waiter is balancing a tray with one hand. A lady got tray to take some glasses on it.,She is working at her waitressing job.,1
"Four individuals are outside on a patio, one man has raised his shirt over his head and another is holding a cellular phone. The people are having a conversation.",They are monks who have taken an oath of silence,0
Baby drinking a glass of cold milk. The baby is trying to drink out of a glass on his/her own for the first time.,The baby is not spilling any milk or dropping the cup.,0
A young brunette girl wearing a Toronto Maple Leaf shirt is posing with a hockey stick and puck. The young girl is a hockey player.,The young girl is at a hockey fan convention,0
A black man in a yellow shirt and hat playing guitar at a live show. He is performing at a local festival.,The man performs on stage below a sign for the local festival.,1
A black dog running toward the camera. A black dog running towards the camera man calling him.,The dog is wearing a collar.,1
a woman with a drum smiling A woman smiling while playing drums.,The edges of her mouth are pointed up as a steady beat fills the room.,1
"Two people are swimming in a large body of clear blue water, and there is a large red item behind them in the water. swimmers attempt to cross the english channel",A helicopter is following the people in the air with a news camera,1
"Distant boat with striped sail, sailing between two land masses. A boat is sailing down the Bering Strait.",The boat was just in the Mediterranean Sea.,0
"Two people are sitting outside, as a group of people on bikes stand behind them and a woman pushing a stroller with a child in it stands beside them. A group of people are outside for the annual bike-a-thon for cancer.",They are all wearing bike-a-thon t-shirts.,1
A man with a walking stick looks through binoculars to see the mountains. The man enjoys hiking.,The walking stick is a cane.,0
"Man pushing cart down street, surrounded by a group of people. A man carries his life's possessions in a small cart.",The man is moving from one homeless camp to another.,1
Two cars got into a bad accident. the cars are ford,The cars have hood ornaments of large cats.,0
A woman is laying in a bed which has flowers on its blanket. The woman is sleeping.,The woman is snoring.,1
Band playing music under pink lights. The band is playing their favorite song.,"The band is playing ""We Are the Champions.""",1
Two guys stand by as another guy skates down the road. standing is fun,The people standing cross their arms and are frowning,0
Man with a blue hat standing on a ladder next to a plant. The man is in his garden.,He is washing the windows of a business.,0
A group of tennis players talking. The tennis players are discussing the matches.,The tennis players are sitting beside a tennis court watching others play.,1
A woman and girl pose together in a garden. The woman is the girl's mother,The woman is 90 years old.,0
Three men in construction outfits stand next to a cement tray as it pours into the street. Three men are working to fix the potholes from this winter.,They have closed off part of the road to work on it.,1
A little girl in a white sweater and hat smiles beside an outdoor fireplace. A girl is happy.,She is standing next to a table full of her birthday presents.,1
The woman in the tank top has a tattoo on her arm. The woman is young.,The woman has gray hair.,0
An african child wearing a red and blue plaid shirt and blue shorts sleeping on a woven rope hammock. The little boy is crossing his legs.,His arms are folded across his chest as are his legs across the bottom.,1
Two people are sitting outdoors on a blanket near a tree. These people are having a picnic.,The people are sitting with Shakiespeare in the Park programs,0
Individuals in a terminal review transit information while one girl talks on her cellphone. A girl evesdrops on a conversation as she pretends to be on her phone.,The girl on the phone is talking very loudly and has quite a distance from the others.,0
An adult women and a little girl sit by water in the woods. The girl is with her mother.,"The girl calls the woman, grandmother.",0
Two men dance on a stage. Thunder From Down Under is performing.,The men are dancing very well.,1
A gentleman providing a skateboard show to people on the street. Tony Hawk pulls some cool moves.,The man is spinning on a skateboard.,1
A person in a red shirt is holding on to a natural formation. the person is wearing a cincinnati reds shirt,The shirt has the logo for the Reds.,1
Man in a red shirt walking beneath a large chair hanging off of a furniture store. The red chair is the company logo.,The chair is halfway into the wall and has words on it.,1
Two firefighters look at a building. Two firefighters look at a burnt building.,The smell is awful.,1
a young girl wearing a red shirt and a white skirt running through the grass. The girl is playing in a meadow.,The girl loves running and playing barefoot in the grass.,1
One father-aged man and one young girl are swimming in a green pool of water. Daughter and father swimming in green water.,They are both at their own house.,1
A young woman and a young man sitting in the grass They are a couple,The young woman and young man are sitting far from each other.,0
a young boy in jeans and a blue shirt is wearing a blue helmet. The boy is wearing a blue helmet and riding a bike.,The boy is on a skateboard.,0
The small yellow and white dog jumps over an obstacle with a tennis ball. The dog jumps over a burning barrel with a tennis ball.,The obstacle is hot.,1
A woman running in a triathlon wearing a green shirt. A woman trying to win gold in a competition.,The woman is in the front of the crowd of runners.,1
Girls dressed in red and black costumes hold a wrestling pose. Girls are competing,The girls are on a movie set.,0
Two people are throwing a black garbage back into a green dumpster. Tall humans throwing.,One stands on a box the other on an old chair.,0
A man and two boys standing in spraying water. A father and two boys standing spraying water.,They are standing on their front lawn.,1
Two kids play hockey on a pond. Some kids are playing hockey on the breakable ise.,There is a hockey puck sliding between the kids.,0
"A hockey game is being played and a hockey player named ""David"" is trying to score against the goalie. David's team is winning.",The game has just begun.,0
Two people are on a treated lawn playing with water. The people are running through a sprinkler.,They are tossing water balloons back and forth.,0
A man carrying a briefcase walks by a closed in construction site. The man walks fast.,The man's foot is injured.,0
A man is skating down a rail in front of a group of people. Man skating in front of his friends.,The surrounding people are cheering the man on.,1
A man in a suit is straddling two pillars while holding a flame. A man is performing an act on stage.,A man is protesting against the cops.,0
A man in khaki shorts and a blue shirts kneels down to take pictures in the street. The man is taking a picture of a parade.,The man's marching band moved past him.,1
A group of people dance as a band plays in the gym. People are dancing at a homecoming.,People dance during a weekend concert at the gym.,0
The large dog watches the small one play with rope. the dog is a shitzu,The dog is a purebred.,1
A blond girl in a green patterned shirt has her hand raised. The girl is in a classroom.,The girl is learning yoga with others.,1
Cheerleaders are performing on a football field. Cheerleaders are performing on AstroTurf.,Two of the cheerleaders have rug burns on their knees from the AstroTurf.,1
Two little black boys are playing with plastic bottles and having a lot of fun. two boys are shooting bottle rockets at each other,They are indoors.,0
A man in blue pants repels off a cliff over water. A man in blue pants repelled off of the cliff to rescue the dog.,The man is holding a leash,1
The kid is showing off on his skateboard in front of a large crowd. The kid is riding his skateboard at a skateboarding show.,The kid is part of a musical performance and the singer is singing about a skater boy.,0
A man in a beige shirt and a black helmet drives a small red vehicle with a cloth black roof and no doors or windows. A man is driving a red vehicle on his way to work.,The red vehicle is a company car that the man demanded in his last contract negotiation.,1
"A motorcyclist in the air with a bike, in a field, with a man behind him. A man is on a bike performing tricks.",He is 10 feet in the air.,1
Little boy standing on some rocks. A boy standing on some rocks at a beach,His back yard is filled with large rocks.,0
"A woman dressed in a red, yellow, and blue uniform in midair during a bad-mitten game. The woman is winning the game.",The woman is holding Pom poms,0
"Two young women, one in a blue blouse, the other in a bikini top, are standing at the table with beverages. The two young women were conversating",The woman pass the time by trying to make work fun.,1
People are lying on lounge chairs. People are sleeping.,They are chatting with each other.,0
Two young ladies are sitting on a small be in skimpy dresses. two women sit in short dresses trying to attract men,The women are not wearing wedding bands.,1
A black and white dog is jumping over a hurdle. The hurdle is tall.,The dog almost doesn't make the jump.,1
A couple seated at an outdoor cafe surrounded by empty seats. A couple feeling lonely in an outdoor cafe due to lack of people around them,The couple was holding hands and smiling as they listened to the soft music playing through the speakers.,0
Three people dressed as clowns are walking down a busy highway. Three women are dressed as clowns.,There is a local clown school near by.,1
"Shirtless man wearing rollerskates in a large crowd with a sweat towel that reads ""just love me"". The sweat towel that a man has was given to him as a gift.",The man is showing off the towel,1
a man walks across the tightrope. a man walks across the tightrope to try not to fall in a pit below.,The tightrope is 2 feet off the ground.,0
This is a man holding a cup and wearing an Obama t-shirt. The man admires Obama,There is a red strip diagonally across Obama on the shirt.,0
People sitting at tables with turquoise and white umbrellas overlooking the ocean and beach. The sun is shining,The sun is bright.,1
A man teaches a boy to use a drill. they were married,The father and son met their wives in high school.,1
In an indoor bike arena 3 people are getting on bikes while men dressed in suits look on. There is a bike competition in the arena.,The men are judges.,1
"A man wearing sunglasses, a cap, and a blue shirt with a Superman logo on it is walking on the sidewalk holding a stereo. The stereo that the man is holding is large.",Some onlookers ask him 'You need help with that?',1
The girl in the white shirt hangs from a wooden structure. The girls is posing on a wooden structure waiting for her photo to be taken.,The girl is alone,0
A man in a bike and a man approaching him talking to him and in the surroundings there are lots of bikes Two men talking to each other about bikes around them.,The two men both subscribe to biking magazines.,1
Three boys carry wooden racks down a sidewalk. boys have school project,One of the boys had to sign the equipment out from shop class.,1
Twp children dig holes in the dirt. Two children dig a massive hole in the ground.,The children are being forced to look for treasure,1
A large brown dog and a larger black dog playing together with a ball. Two friends bring their dogs together for playtime,The dogs often sleep in the same basket.,0
A player throws a ball and other tries to catch it. Friends playing catch.,The other person smiles and throws it back.,1
A girl with colorful clothes is holding colorful scarfs. There is a very tall girl with some colorful clothes.,The girl has a mostly black and white wardrobe.,0
A woman in a white shirt is in a kitchen. A woman is cooking in the kitchen.,There is no smell of cooking food coming from the kitchen.,0
Two men in karate uniforms kicking each other. There are people kicking each other because they are mad,They are in a match.,0
"A man in t-shirt and shorts kneels near a line of plastic crates containing duct tape, bags, and other supplies. A man plans to organize a storage area.",The man's tool shed is a mess and he needs these items to clean it all up.,1
A man in a blue shirt is talking to someone unseen while next to him a woman in a pink sweater closes her eyes. A woman is trying to doze off while here husband talks,The woman is snoring,1
Shoppers with umbrellas congregating on a sidewalk. The people are trying to get home.,The people carry bags and move into the next store,0
Random people standing on a ferry looking out over the water. The random people are tourists.,The ferry is moving between countries,1
The dogs are joined together with a red harness. Two dogs are harnessed together.,There are more than one harness.,0
A lady in a fold up chair eats while a man looks inside a car door that is parked on a curb. A man is looking at the car belonging to the door to door salesman he just killed and fed to his wife.,The vehicle is a police car.,0
A child with brown hair sorts through colorful fabric letters spread out on the floor. A child with long brown hair,The child's hair is in a bun on its head,1
A person in a cowboy hat rides a tan horse. There is a man riding a horse outdoors in warm weather,The person is sweating.,1
There is a performance with a man in a t-shirt and jeans with a woman in all black while an audience watches and laughs. A man and a woman perform a comedy improv show.,The man and woman are laughing as well,1
A little baby with a cowboy hat on playing the guitar. A baby is playing on an electric guitar.,There is no amp nearby,0
"On stage, a man in a suit plays French horn while a woman behind him plays piano. The people are playing classical music.",They are playing a song by Beethoven.,1
A blond girl holds a small plastic doll. The girl is holding a Barbie doll.,The doll has bleach blonde hair and a pink dress.,1
Food prepares are serving their customers with pride. The food prepares are serving a party.,The customers are all dressed in black and look sad.,0
A woman wearing a blue bikini is lying on a beach next to a bicycle reading. there is a female enjoying her vacations in goa,The woman loves going to Florida every summer,0
Lots of people at an event with flashing lights and a stage. Pink Floyd is playing a reunion show for a large crowd.,The people are mostly Baby Boomers.,1
"A girls soccer game with one team in pink, the other in light blue. The pink team is winning.",The pink are smiling also laughing.,1
A man sitting on a huge rock to pose for a picture. The man is taking his graduation photos.,The man is wearing swimming trunks.,0
A white dog with a branch in his mouth and a black dog. Two dogs are barking.,The white dog has a muzzle on it's face.,0
A woman is walking her dog across a street. The woman and her dog are at a crosswalk.,They are at an intersection.,1
Musicians doing with they do best. All of the musicians are dressed in black.,The musicians are playing heavy metal.,1
A man in a blue shirt is speaking to a group of people in front of a building. The man is giving a speech about an important topic.,"The man's shirt says ""Kim Kardashian Fan Club.""",0
A guy with blond-hair is standing on a stage playing a red guitar with the drummer in the background. A guy has long blond hair.,The guy is sometimes mistaken for a woman.,1
A baker in a blue shirt is preparing the bread. the baker worker preparing bread for baker shop,He is behind the counter in a bakery.,1
Three adults take shots by a bar. There are three adult friends.,They're standing close together,1
The youthfully dressed man takes a picture of himself as he jumps in the air and spilling his coffee. A guy in nice clothes jumps and spills his coffee as he jumps to take a picture for an art project at school,The man is attending art school.,1
"A man with a large horn sitting in front of an Calvin Klein Steel, featuring a black man staring on. A salesmen is standing around trying to sell his wares.",He has clothes trying to get people's attention.,1
A woman sits at a chair drawing a caricature portrait of a young boy. A man is having his potrait made by a lady artist.,The young boy fidgets as she works.,0
A man is watching TV and eating candy. A man is watching a drama on TV,The man looks serious.,1
Spectators sit in the audience at a hockey game while a photographer takes pictures from a box in between the opposing teams. The crowd is mostly dressed in the same colour.,The crowd has mostly the same name on the front of their clothes.,1
Two men are sitting on a wooden bench sleeping on each other. Two elderly men in overalls sitting on a wooden bench sleeping on each other.,They have white hair and wrinkles.,1
A man in a cap and a blue plaid button-down shirt is holding a bird cage with a bird inside. A man is about to let the bird out of its cage.,The man is handing the cage to the customer who just bought the bird.,0
A baby wearing red begins to cry as a woman makes a face at it. The woman was sticking her tongue out at the baby.,They are at home in the living room.,1
A man bundled up in a coat displaying with his arms a bunch of clothes. A man holds pants in his arm with his coat on,The man works at a pants tailor shop,1
A young blond-haired girl holds a blue treat with a man in the background. The man wants the treat,The man has his own treat in his hand.,0
A man is playing the piano while standing. The man has his eyes closed while playing.,he points at a lady waving in the crowd.,0
People are riding in a red sightseeing bus. The bus is showing them the sites of London.,The driver of the bus says 'On the right we can see Big Ben',1
Girl in striped dress holding woman's hand. A girl is holding her mother's hand.,The girl and woman look alike.,1
A little boy is wet from playing and screaming from the streaming water while holding a toy puppy. The little boy is getting his toy puppy wet.,The boy holds the toy away from the water,0
"A female tennis player, wearing a red top and green skirt, serves a tennis ball on a grass court. A woman is serving a tennis ball at Wimbledon.",signs read Wimbledon.,1
The small boy in the red hat has a cracker. A toddler with a red hat holding an animal cracker.,The boy can walk but still wears diapers.,1
"A little girl, about three-years-old and wearing colorful swim goggles, stands ankle-deep on the stairs of an in-ground pool or hot tub while gripping the metal handrail above her head with both hands. A girl in green goggles stands on the steps of a swimming pool holding onto the brass handrail above her",The metal handrail is grey colored.,0
A nurse is bathing a newborn baby. A nurse is happily bathing a baby.,"The bathing baby is a joy to bathe, lifting the spirits of everyone in the room.",1
A man is standing on a street corner and smoking a cigarette. A man is thinking about his life.,He is talking on the phone.,0
A man with dreadlocks is talking on a cellular phone. A rastafarian argues with customer service,The man is asking the person on the phone a polite question.,0
Middle-aged woman in a sweater and white apron is using a spinning wheel with a second spinning wheel in the foreground. The woman is learning how to use a spinning wheel.,The woman is accompanied by a teacher.,1
A man is carrying numerous penguins accross a plain. A man has successfully stolen twenty two penguins from a zoo.,The man is wearing a trenchcoat and facemask.,1
A guy is doing something with cords while talking on the phone and smoking. A young man is cutting a cable while talking into a cell phone and smoking a cigar.,The man has a laptop that needs to be charged.,0
The black cup sitting on the black saucer resembles a top hat. The cup has tea in it.,The cup smell of coffee.,0
A group of people stand next to a wooden windmill swing in which two girls dressed in pink are sitting. The group of people are watching as the girls get their picture taken.,The girls are eating as they sit,0
A very little boy is stopping a soccer ball from going into the goal. A little goalie makes a stop.,The boy got out of his stroller.,0
A surfer in a black wetsuit catches a small wave. A surfer is in a competition,The surfer does a trick,1
A group of roughly 14 men and women works at a construction site in a residential area. The group is working on rebuilding a house.,The next door neighbor comes by to ask about the new family.,1
"A young boy poses for a picture in front of a playground. It is a bright, early morning at the time of the photoshoot.",The sun shines on the boy and lights up his face as the picture is taken.,1
Two boys pulling a wagon. The wagon had the boy in it.,The wagon is full of apples.,0
An Arab woman carrying goods from one place to another. A woman is carrying produce home from a market.,The woman carries some clothing items.,0
Two people getting married outside. Two men are currently getting married outside.,One of the people is wearing a brides dress.,0
A white man going for a walk. A person is walking to pick up their kid at school.,The man doesn't know the names of any of the local teachers.,0
A baker in a blue shirt is preparing the bread. the baker worker preparing bread for baker shop,The baker is making bread in his home.,0
A man in a blue shirt is talking to someone unseen while next to him a woman in a pink sweater closes her eyes. A wife is waiting for her husband to stop talking.,The couple have the same type of wedding ring on,1
Two dogs play with one another outside. Two dogs are playing in the park.,The dogs are standing on pavement.,0
A guy with sunglasses stands on a skateboard in front of a circle design wall. Someone is skateboarding down a brick path.,The man is posing for a photo.,0
Elderly man in wheelchair begging for handout The elderly man is wearing torn clothing.,The elderly man is wearing a suit jacket donated to him.,0
A young child in a red t-shirt with a magnifying glass scooping beans out of a bin. a child lookng for the right bean to shoot sister with,The child is carrying a slingshot.,1
A person bundled and head covered laying on the sidewalk. A person is wearing a large coat and hat.,A group of children are playing in the snow.,1
A street musician in a red jacket and sweatpants plays guitar while pedestrians walk past. this guy is practicing for the school talent show.,There is a stack of fliers next to the musician for the show.,1
A group of young people are playing around with water guns and standing in front of a white truck. The truck is selling ice cream.,The abandoned white truck makes for a good shady spot to play.,0
"People are crossing a tree lined street in front of a building. People are crossing a street to reach the bank, before it closes.",The bank closes at 3 on the weekends.,1
Two women talk and laugh while people walk by. two ladies laugh and walk in the summer,they are wearing winter coats.,0
A child swims with a woman. A mother and her baby looking for a life raft.,The child playfully splashes water at the woman.,0
"A girl in a white shirt, blue shorts, and yellow socks kicks a pink soccer ball. The girl is practicing so she can play for the new American soccer team when she is big.",The girl has been a fan of Mia Hamm since she was five.,1
A man in deep thought while the woman wits with much patience. A couple is together.,They are lying next to each other in a bed.,1
"Two men, dressed in business suits, wearing long black coats, sharing a blue plaid umbrella, standing against a graffiti painted brick wall. two men wait for their limo at the YMCA.","A sign says ""No Parking Anytime"".",0
A young girl smiles for the camera. A young girl is a model.,A young girl feels weird in front of the camera.,0
Two men walking down the sidewalk carrying skateboards. Two people are walking to the skate park.,The men just left their house.,1
People walking along a pathway along a lake. People may going swimming in the lake.,It is currently snowing and below freezing,0
A man in a black shirt makes a face while a woman looks at him. A man sticks his tongue out at a woman.,The woman in response sticks her tongue out at the man.,1
People are waiting in line for a train. People wait in line for underground for a train.,The people's hair is being blown in the wind.,0
A woman in a brownish dress posing for a picture with her arm extended to look as if she is holding something up in the background. The dress is old.,The dress' hem is frayed.,1
Two dogs running in a field. Two black dogs are running in a field.,It was easy to lose them at nighttime.,1
Two children are playing at a water park. Two kids splash each other in the lazypool.,Two children bat a beach ball back and forth in the water.,0
Five men in red shirts stand on a line on a basketball court; four of them have their right hands placed over their hearts. five men are tired after a long day of play,This is their first game of the day.,0
Two athletic women warm up before their matches. They are on the same team.,They are wearing different jerseys.,0
A person in a red shirt is holding on to a natural formation. the person is wearing a cincinnati reds shirt,The person is from Cincinatti.,1
a black cow and a brown cow being chased by a dog The dog is herding the cows.,The dog is a border collie.,1
Two girls in red and blowing bubbles with gum. One child has challenged another to blow the biggest bubble.,One of the bubbles is way bigger than the other,1
A young woman in a denim skit waking in front of a garage. The woman is wearing a short skirt.,The woman is about to go to a date at a bar.,1
A small building sits on a hillside next to a dirt trail. The building is only one story.,There is one row of windows.,1
The people watch the batter. The people are at a baseball game.,A baker is showing them how to make a fancy cake.,0
These people are riding in a boat. Three men are in lake catching fish.,They catch several fish.,1
A blond woman sitting in a chair indoors smiles and looks at the child she is holding. A mother holds her kid while she smiles and sits in a chair.,The child is a doll.,0
A man is sitting next to a pizza oven. a man is cooking a pizza in the oven,He is at a restaurant supply store.,0
A person wearing a red shirt using a pay phone. a person in the red shirt is calling his mother,The person misses their mother a lot.,1
Two men ride horses while wielding whips. Two men are racing horses.,The horses are on a track.,1
The woman is holding a camera and standing on a brick wall. The woman is on the wall finding the right angle for a photo.,The woman keeps changing positions.,1
a man wearing a yellow shirt standing in the middle of a bunch of garbage and a graffitied wall. A man just vandalized a wall with spray paint.,The man looks at the wall in disgust.,0
People shopping in Chinese market. The people are looking for ducks.,The people are wearing PETA shirts,0
Two man are wrestling on a yellow and blue floor. Two men wrestling in front of a large crowd.,There are two spectators watching them fight.,0
An artists is drawing a comical sketch of a young boy. A young boy is making comical faces while being sketched.,The boy has face paint on,1
Two men and a woman have a barbecue on a rooftop. They are brother and sister.,The siblings are having one last send off before they go their separate ways.,1
"A group of Asian people, all wearing pink shirts, are walking and waving while carrying flags. Some of the people wave different colored flags.",The people are marching for breast cancer awareness,0
Construction workers are currently at work. The men are outside,The sun is shining brightly.,1
A snowboarder with black and yellow attire in midair with his hand up in the sky bends his knees to prepare to land. The snowboarder is competing in a competition.,There is a large crowd watching the snowboarder who is wearing a bib with a number on it.,1
"A man in a yellow shirt, with a tall gray suitcase, sitting next to another man in a white shirt and gray pants, behind them a tall billboard for sunglasses and prescription glasses. Two men consider buying glasses.",The men are in the waiting room at the eye doctor,1
An old man sits. The man is tired.,He closes his eyes.,1
A child in a white sox shirt is covered in water spray and looks distressed. A child is wearing a frank thomas t-shirt.,The child is wearing a blue and yellow shirt.,0
A girl sits on a bar stool. The girl is waiting for her mother to get off work as a bartender.,The girl watches as her mom hands drinks to customers.,1
"I lost my family, my job and my friends due to my alcohol addiction. I lost my house, in addition to my family, my job, and my friends.",The person saying this is explaining their situation at a homeless shelter.,1
People in life jackets are on a boat that's moving through the water. A group goes deep sea fishing.,The boat is on the ocean.,1
"A blond man with a light beard, wearing a dark, short-sleeved shirt, bundles wheat. A bearded man labors on his family farm.",The man has been bundling wheat for most of his life.,1
The man in the yellow shirt is singing and playing guitar. A group of people is listening to the man play.,"The man in the yellow shirt looks into a mirror as he plays, with posters hanging on a wall behind him.",0
A man with glasses is holding a very young infant. a man holds his niece,He's at the hospital with his wife.,0
A figure skater in a pale blue costume strikes a pose on the ice. The figure skater is posing for a magazine.,A man photographs the figure skater.,1
A dancer posing for the camera in a red and white dress. A dancer wearing a dress kicks up a leg to strike a pose for the camera.,The photographer asked for a motion shot showing the dancer's leg.,1
Girls playing softball as one girl runs to a base and second girl reaches out her glove. a famous softball team playing a game,The girl's uniforms say USA.,1
"A person wearing a beige jacket and a helmet is riding a bicycle with a filled bag on each handle. Groceries fit easily onto the handlebars of a bicycle, which helps this woman get them home.",The bags are quite small.,1
A young boy is running on picnic tables at a park. The boy has brown hair and green eyes.,The boy’s parents have green eyes,1
A young girl sits on the edge of a sink. a girl poses for her mother,There is a mouse in the room.,0
A gathering of people is viewed under a tent listing a Northern Michigan Regional Wine & Food event. There are many cars parked by the tent.,Many people are walking a long distance to the tent,0
Two children are walking along a street wearing yellow backpacks. The two children are classmates.,The two children currently have the same teacher for fourth drade.,1
Three boys in hooded sweatshirts standing and looking at camera. Three young school friends pose.,The boys are smiling and laughing together while they make weird gestures.,1
Four people in black shirts giving a presentation to a room full of people using a big projector image on the wall. They are all coworkers.,The kids have prepared well for their report.,0
Two men are cooking in a kitchen. Two guys are preparing dinner for the local food critic.,A food critic is waiting at a table.,1
A man in a dirty hat and sweater works on a remodeling project. The man is working on his bathroom.,The man is standing on a ladder next to the refrigerator.,1
A boy cheerfully gets ready for sledding. The boy will be meeting his friend.,He is excited about his father's weekly visit.,0
group of men (all ages) lounging at shallow end of public pool. there are more young men then old men,Most of the men have young children.,1
A white dog is watching a black dog jump on a lawn next to a pile of large rocks. A white dog is in a house looking at a black dog which is outdoors,The white dog's feet are covered in snow.,0
A woman with blond-hair walks on a road. The woman is walking alone.,There are two human shadows on the road.,0
The two women are looking at the black and white donkeys. THe donkeys are small,The donkeys are 5 years old.,0
A man with dreadlocks is talking on a cellular phone. A rastafarian argues with customer service,The man is swearing at the phone.,1
People from the Internet are flash mobbing Cheesecake Factory. The people from the website are very hungry.,The people in the flash mob are only dancing wildly.,0
A young child in a red shirt is holding a wooden paddle behind a net. The kids are playing a game and one with a red shirt is the goalie.,"The kids are playing a chasing game and the one with a red shirt is ""It.""",0
A young boy is on the back of another person whom is wearing a hat. A father is giving his son a piggybcak ride.,The boy's father looks on.,0
A woman and child are holding hands walking up a grassy hill on a fair day. A woman and child are holding hands walking up a big grassy hill,The small hill was easy to climb up.,0
A man preparing a white volkswagen to be towed by a AAA certified tow-truck. A white volkswagen broke down.,The man has been drinking,0
"A pedestrian walking under a lovely old tree bare of leaves but green grass underfoot, with building tops showing below. a person walks around where he grew upa",She is on her first trip away from her hometown.,0
Two trolley repair men are fixing a line. Two workers are fixing a leak,The trolley repair men are fixing the electrical lines in a junction box.,0
A television crew films an interview with an older couple in winter coats. An older couple being interviewed outdoors,They are standing under a streetlight.,1
"A little kid with blond-hair, a white jacket and blue pants holding a door. The kid is waiting for his parents.",He just went to dinner with his parents and is holding the restaurant door.,1
A dog chews on a stick. A Chihuahua caught a wooden stick and is trying to eat it.,The dog weights 5 pounds.,1
People stand outside a house. A group of girls is talking about their plans for the evening.,It is 6pm.,1
A woman in shorts and a blue sleeveless shirt leans over a golf club. the woman is a pro golfer,A photographer follows the woman.,1
Two dogs splash through the water. Some dogs are having some fun in the sun dancing through the puddles of water,It is pouring down rain,0
Group of school children in blue school uniforms. A group of school children in matching uniforms waiting for their bus outside at the bus stop.,The group of children stand by the curb as a bus approaches.,1
A man and woman stand on a rocky shore gazing at the waves. A married couple are at the rocky shore watching the water.,They both have wedding rings on.,1
A group of women sit over their goods against an outdoor wall. A group of women are at a fair.,The glass wall served as a windbreak as they waited.,0
A child riding a bike wearing a blue hooded windbreaker where the background appears blurred. The child in the wind breaker is on a black bike.,The child's blue hooded windbreaker matches the color of his bike.,0
The girl with the blue bucket splashes beneath the pier. A girl has sand in her bucket.,Grains of sand splash over the sides of the bucket.,1
An older man is doing a karate pose. a man is a comedian,The man is in a karate school.,0
A black dog pounces to get a rope toy. A black dog is playing with a rope toy while his owner watches.,There is a person nearby filming the dog.,1
A colorfully costumed group of women and children performs a dance on stage. A group of mothers and children dance on stage.,The women all have stretch marks.,1
A woman and man with bikes stand by a man with a guitar in front of a large building with a balcony. The man with the guitar is collecting donations.,The man has a tip jar.,1
Older woman and young child unwrap a child's painting easel. Grandmother supports her grandchild's passion for painting.,The woman bought the present for the child.,1
A football player is running with the ball. A large human running,The football player wears size 15 shoes.,1
woman wearing a scarf sitting at a table filled with little bags and pieces of something white smiling at the camera as she picks up a piece off the table. Lady sitting at her kitchen table doing arts and crafts.,She is baking cookies with chocolate chips.,0
"Two kids, one boy and one girl and in the girls bedroom with dolls playing'tea party'. Two kids play together and have a tea party in the girl's room.",The boy is knocking over the girls' dolls after being forced to play by his parents.,0
Black man working on a plywood stage. A man is cleaning the theater,The man is holding a mop next to a bucket of soapy water.,1
A group of people are enjoying themselves at a table. the table is made of cherry,They are playing cards on a fold-up table.,0
a gray dog swimming through a river with a stick in his mouth A dog is swimming to get some excersise.,The dog is really fat,1
seven well dressed people stand in a church. Seven people attend a church service.,The people are all praying.,1
A beach is full of many people. the beach is on mexico,"Behind the beach are resorts with names that include the word ""Cancun"".",1
"The two young children are in black and white face paint and costumes while riding in a stroller, they are being pushed by a man also in face paint and a costume Some of the young children are participating in the costume contest.",It was a fun day at preschool with their Dad.,0
A woman in a dark skirt and red short-sleeve shirt with a beige handbag and sandals is walking over a glass walled walkway. A lady dressed for a warm day is indoors,The lady is also wearing a heavy overcoat.,0
Truck driver driving a eighteen wheeler truck. The driver is a man,The driver is pregnant.,0
A man is standing on his hands on a sidewalk while others watch. A man is performing for money.,The man is only practicing his skills.,0
A man walking out of a store talking on a cellphone. A man has just had his cell phone repaired.,The store is a cellphone repair shop.,1
A Old man washing the windows of city lights books. There is an old man working at his job.,The man is trying to make some extra money.,1
a man in a white shirt and hat paddling a canoe in a body of water. The man in a white shirt and hat is paddling a bright yellow canoe.,The canoe's name is The Banana.,1
Man wearing camouflage and mask holds a machine gun as he kneels on a garbage littered street. the man is waiting for his enemy,The man rests after running away from robbing a bank.,0
Several men in hard hats walking along a snowy overlook. The men are wearing yellow hats.,The men work for a company that only uses yellow hats,1
